seed,heldout_condition,model,train_loss,heldout_loss
910022,recovery_probe,eta_only,73.6126253515012,2.610921588084836
910022,recovery_probe,zeta_only,66.76467166302132,1.4760574497443315
910022,recovery_probe,generic_hidden_oscillator,74.71273152052508,0.8671289824480599
910022,recovery_probe,null_no_coupling,138.59935310411444,2.8643154701954345
910022,recovery_probe,replay_only_basis,23.164967029195004,0.6457808147568614
910022,lagged_Y_to_E,full_reciprocal,2.0253946625761037,0.2009363567450998
910022,lagged_Y_to_E,eta_only,74.39016374212297,3.9149549854014065
910022,lagged_Y_to_E,zeta_only,35.8941878013891,32.346541311376555
910022,lagged_Y_to_E,generic_hidden_oscillator,61.561554228481405,14.124739843364903
910022,lagged_Y_to_E,null_no_coupling,110.291007476435,31.17266109787488
910022,lagged_Y_to_E,replay_only_basis,13.221283663276239,26.082276707207754
910023,doublet_EY,full_reciprocal,2.661573183666372,1.7282201472925147
910023,doublet_EY,eta_only,54.86999221764809,16.408337285494497
910023,doublet_EY,zeta_only,54.24891047657205,17.356460474472897
910023,doublet_EY,generic_hidden_oscillator,66.87656861994785,15.439822062478681
910023,doublet_EY,null_no_coupling,124.91268030987723,12.998935047034447
910023,doublet_EY,replay_only_basis,22.315370836654218,7.338182766841884
910023,orthogonal_trap,full_reciprocal,3.633600702378105,0.7561926285807823
910023,orthogonal_trap,eta_only,50.92445261647728,20.288056085002285
910023,orthogonal_trap,zeta_only,61.8235705295714,10.29429044892118
910023,orthogonal_trap,generic_hidden_oscillator,52.977758873052366,22.77652222218457
910023,orthogonal_trap,null_no_coupling,99.14061877151421,38.770996585397455
910023,orthogonal_trap,replay_only_basis,25.489624421811868,3.472819420932719
910023,counterphase,full_reciprocal,3.8762931299647168,0.5114050606961782
910023,counterphase,eta_only,66.5472996139561,4.665209087523463
910023,counterphase,zeta_only,59.98052883313575,10.987269849207259
910023,counterphase,generic_hidden_oscillator,59.1263960881416,16.38733698674404
910023,counterphase,null_no_coupling,115.92918451167378,21.9824308452379
910023,counterphase,replay_only_basis,21.920877981416005,3.9461965136119668
910023,lagged_E_to_Y,full_reciprocal,2.920161569205964,1.513179510908634
910023,lagged_E_to_Y,eta_only,39.18050313392606,31.314452718385013
910023,lagged_E_to_Y,zeta_only,70.32164304967048,0.7520123087085011
910023,lagged_E_to_Y,generic_hidden_oscillator,58.03711192687507,17.47662114801056
910023,lagged_E_to_Y,null_no_coupling,108.51767126201317,29.393944094898508
910023,lagged_E_to_Y,replay_only_basis,16.504502066088012,13.95692416343041
910023,recovery_probe,full_reciprocal,4.35868895378927,0.03110437716961744
910023,recovery_probe,eta_only,69.09695162886393,1.3980042234471475
910023,recovery_probe,zeta_only,69.94071167365323,0.9701436723067212
910023,recovery_probe,generic_hidden_oscillator,75.1324071135504,0.38132596133522817
910023,recovery_probe,null_no_coupling,136.31972791196944,1.591887444942238
910023,recovery_probe,replay_only_basis,23.465210531720153,0.18723617278048404
910023,lagged_Y_to_E,full_reciprocal,4.265516372713052,0.12218181794784255
910023,lagged_Y_to_E,eta_only,68.89714808819116,3.3357156778671966
910023,lagged_Y_to_E,zeta_only,36.59273117281491,34.31812417314503
910023,lagged_Y_to_E,generic_hidden_oscillator,61.271857372223685,14.482423723013262
910023,lagged_Y_to_E,null_no_coupling,104.73819401751057,33.173421339401116
910023,lagged_Y_to_E,replay_only_basis,17.367727073146796,21.400803968217932
910024,doublet_EY,full_reciprocal,1.0987207873121447,0.36478003270614184
910024,doublet_EY,eta_only,61.16938879351498,14.775057783568275
910024,doublet_EY,zeta_only,52.55579631642587,19.800473927822754
910024,doublet_EY,generic_hidden_oscillator,63.948506442043765,15.97322863379231
910024,doublet_EY,null_no_coupling,130.31185868998045,14.130230365308309
910024,doublet_EY,replay_only_basis,21.70173706007048,6.486085321948333
910024,orthogonal_trap,full_reciprocal,1.262520490916804,0.07734874376592127
910024,orthogonal_trap,eta_only,51.06486801261758,26.17927605927651
910024,orthogonal_trap,zeta_only,57.80530957388524,15.2551891487423
910024,orthogonal_trap,generic_hidden_oscillator,46.29054623822108,27.086125824064197
910024,orthogonal_trap,null_no_coupling,97.41371943065344,47.0283696246353
910024,orthogonal_trap,replay_only_basis,23.323195322602082,8.115664448336688
910024,counterphase,full_reciprocal,0.9979547504933742,0.30802738737722823
910024,counterphase,eta_only,71.64775662419899,3.9508135747707662
910024,counterphase,zeta_only,65.37416636472585,6.297894225809381
910024,counterphase,generic_hidden_oscillator,55.16953220411106,16.988223605989457
910024,counterphase,null_no_coupling,125.11438356863363,19.327705486655113
910024,counterphase,replay_only_basis,22.170735849344183,0.7309021823056803
910024,lagged_E_to_Y,full_reciprocal,1.0531492926060029,0.25283284526459954
910024,lagged_E_to_Y,eta_only,44.247184888326686,31.091445811680916
910024,lagged_E_to_Y,zeta_only,70.50040755193882,1.5112555123699292
910024,lagged_E_to_Y,generic_hidden_oscillator,60.44326584017828,11.81770632481716
910024,lagged_E_to_Y,null_no_coupling,114.70210337075977,29.73998568452898
910024,lagged_E_to_Y,replay_only_basis,16.97046347857001,12.24510551739376
910024,recovery_probe,full_reciprocal,0.8279759045149272,0.47800623335567527
910024,recovery_probe,eta_only,72.14808509627001,3.190545603737597
910024,recovery_probe,zeta_only,69.82092741426997,1.710287480589482
910024,recovery_probe,generic_hidden_oscillator,71.24235453607692,0.9154012740235995
910024,recovery_probe,null_no_coupling,141.22527704533564,3.2168120099531414
910024,recovery_probe,replay_only_basis,22.04498261574684,0.573169493483362
910024,lagged_Y_to_E,full_reciprocal,1.216837102073638,0.0891450357969644
910024,lagged_Y_to_E,eta_only,72.76641030538856,6.900997274808201
910024,lagged_Y_to_E,zeta_only,39.33316122623127,32.19805366862819
910024,lagged_Y_to_E,generic_hidden_oscillator,59.045088453678694,13.215883711316742
910024,lagged_Y_to_E,null_no_coupling,113.44310317108085,30.99898588420791
910024,lagged_Y_to_E,replay_only_basis,15.516562268214454,20.738032460191437
910025,doublet_EY,full_reciprocal,3.129845440381179,0.1867978149883496
910025,doublet_EY,eta_only,50.492049056567815,14.649071729668801
910025,doublet_EY,zeta_only,45.82601671582027,10.792123006357842
910025,doublet_EY,generic_hidden_oscillator,62.79434442055113,12.558096683805006
910025,doublet_EY,null_no_coupling,109.39753695918932,7.99856023782924
910025,doublet_EY,replay_only_basis,20.526351625462937,4.502379382804165
910025,orthogonal_trap,full_reciprocal,2.793256151939476,0.6256978614065389
910025,orthogonal_trap,eta_only,40.288537180378455,24.769348279092746
910025,orthogonal_trap,zeta_only,45.678979104544055,12.299315727084911
910025,orthogonal_trap,generic_hidden_oscillator,43.245460033330495,26.72383310191311
910025,orthogonal_trap,null_no_coupling,76.39992928473923,40.99616791227933
910025,orthogonal_trap,replay_only_basis,22.374272319520536,5.840851086725397
910025,counterphase,full_reciprocal,2.7580669717222692,0.6011193359565893
910025,counterphase,eta_only,58.98439935359122,5.1492795978408665
910025,counterphase,zeta_only,46.33524518592144,9.810110902710488
910025,counterphase,generic_hidden_oscillator,53.775591807912036,15.805783104720641
910025,counterphase,null_no_coupling,97.30473126600961,20.091365931008955
910025,counterphase,replay_only_basis,18.610610812723756,4.275459308538918
910025,lagged_E_to_Y,full_reciprocal,2.972726001904955,0.6246340487570616
910025,lagged_E_to_Y,eta_only,39.92611934031863,23.484841470035285
910025,lagged_E_to_Y,zeta_only,54.311832892902984,2.6775502411695484
910025,lagged_E_to_Y,generic_hidden_oscillator,61.03147542113834,8.937817714105266
910025,lagged_E_to_Y,null_no_coupling,94.78935010243956,22.606747094579003
910025,lagged_E_to_Y,replay_only_basis,16.789802092993263,9.966314563172409
910025,recovery_probe,full_reciprocal,2.3314090040886306,0.9817832918420903
910025,recovery_probe,eta_only,62.49498610183811,0.9159747085158038
910025,recovery_probe,zeta_only,55.69109796146104,0.36668489540418897
910025,recovery_probe,generic_hidden_oscillator,67.5210046205771,1.9755411319446443
910025,recovery_probe,null_no_coupling,116.64691032349499,0.7491868735235634
910025,recovery_probe,replay_only_basis,20.388385436232504,0.8786977177584002
910025,lagged_Y_to_E,full_reciprocal,2.2768270001644213,1.0363652957662999
910025,lagged_Y_to_E,eta_only,61.259098647637536,5.209205380559975
910025,lagged_Y_to_E,zeta_only,29.907816964656785,26.14996589220844
910025,lagged_Y_to_E,generic_hidden_oscillator,55.14129049505873,14.440084417573946
910025,lagged_Y_to_E,null_no_coupling,92.44202804922007,24.954069147798478
910025,lagged_Y_to_E,replay_only_basis,13.410222083963163,20.11113100944284
910026,doublet_EY,full_reciprocal,1.6374033923189755,0.14522370361246198
910026,doublet_EY,eta_only,52.99280597544505,11.931121084293432
910026,doublet_EY,zeta_only,50.10590620265834,17.48528833779274
910026,doublet_EY,generic_hidden_oscillator,58.30100031331456,15.8559321941697
910026,doublet_EY,null_no_coupling,117.54582544624515,10.832053459787335
910026,doublet_EY,replay_only_basis,22.744887499179114,5.041437343977705
910026,orthogonal_trap,full_reciprocal,1.708674719162008,0.0739523767694295
910026,orthogonal_trap,eta_only,44.229087367592264,20.793658465073367
910026,orthogonal_trap,zeta_only,56.63858702526267,11.483149357591582
910026,orthogonal_trap,generic_hidden_oscillator,44.668950760477706,23.011416484022636
910026,orthogonal_trap,null_no_coupling,89.54408631762706,38.83379258840544
910026,orthogonal_trap,replay_only_basis,24.72090699621174,4.790789060097802
910026,counterphase,full_reciprocal,1.1313585480666921,0.6512685478647455
910026,counterphase,eta_only,61.152141511049884,3.100377317030321
910026,counterphase,zeta_only,57.90620705149519,8.896565853657048
910026,counterphase,generic_hidden_oscillator,53.51455321550322,13.483427316604654
910026,counterphase,null_no_coupling,110.44589682731703,17.931982078715464
910026,counterphase,replay_only_basis,20.587928618281552,3.7058917648276695
910026,lagged_E_to_Y,full_reciprocal,1.5344481357571402,0.4114177536763675
910026,lagged_E_to_Y,eta_only,33.708879238191415,30.128880455717933
910026,lagged_E_to_Y,zeta_only,66.57328221876432,0.12338231790728624
910026,lagged_E_to_Y,generic_hidden_oscillator,53.7750793393909,13.412550017663214
910026,lagged_E_to_Y,null_no_coupling,99.57006017971932,28.807818726313172
910026,lagged_E_to_Y,replay_only_basis,15.312892920890512,15.287897688421676
910026,recovery_probe,full_reciprocal,1.1325546149715684,0.6500724809598691
910026,recovery_probe,eta_only,62.14960612752857,1.6881535663807758
910026,recovery_probe,zeta_only,65.07277401768808,1.6238905189835366
910026,recovery_probe,generic_hidden_oscillator,66.62937804327544,0.3686024888324541
910026,recovery_probe,null_no_coupling,126.56139759151054,1.816481314521941
910026,recovery_probe,replay_only_basis,22.914443845939026,0.3622939551493031
910026,lagged_Y_to_E,full_reciprocal,1.6591857432070722,0.12344135272436531
910026,lagged_Y_to_E,eta_only,61.997224994275186,4.032633185877868
910026,lagged_Y_to_E,zeta_only,35.24325026399405,31.45341427267756
910026,lagged_Y_to_E,generic_hidden_oscillator,53.48469293645552,13.702936420598594
910026,lagged_Y_to_E,null_no_coupling,98.22212816774335,30.155750738289143
910026,lagged_Y_to_E,replay_only_basis,17.061345209285847,19.2438621972555
910027,doublet_EY,full_reciprocal,3.2436197800029856,0.5953971977878416
910027,doublet_EY,eta_only,66.07206401965107,20.738778188431052
910027,doublet_EY,zeta_only,65.4277364540988,13.027309944230918
910027,doublet_EY,generic_hidden_oscillator,75.3308412715359,22.87466404268131
910027,doublet_EY,null_no_coupling,149.45941765048212,10.432817604676192
910027,doublet_EY,replay_only_basis,22.054482545323125,3.0520912074313804
910027,orthogonal_trap,full_reciprocal,2.246249327182869,1.5343869328157687
910027,orthogonal_trap,eta_only,56.36209274542939,30.37664781732478
910027,orthogonal_trap,zeta_only,60.07032873203751,18.96196967572003
910027,orthogonal_trap,generic_hidden_oscillator,57.556049314019944,31.595116613959004
910027,orthogonal_trap,null_no_coupling,105.5601907172268,54.332044537931516
910027,orthogonal_trap,replay_only_basis,22.88647508509732,9.76519018543748
910027,counterphase,full_reciprocal,2.519129718366803,1.3198872594240239
910027,counterphase,eta_only,77.63801003711202,8.17466840403013
910027,counterphase,zeta_only,69.87869250448718,8.379725413520966
910027,counterphase,generic_hidden_oscillator,63.22732221659245,24.756140248542387
910027,counterphase,null_no_coupling,133.84807192536886,26.044163329789434
910027,counterphase,replay_only_basis,21.858797821966384,1.1323844295188303
910027,lagged_E_to_Y,full_reciprocal,3.219114316662997,0.9379505822764724
910027,lagged_E_to_Y,eta_only,55.56871486354413,29.517534209374027
910027,lagged_E_to_Y,zeta_only,75.70660657235635,3.63467944733509
910027,lagged_E_to_Y,generic_hidden_oscillator,76.09570682488338,11.973901065366165
910027,lagged_E_to_Y,null_no_coupling,131.71256484783544,28.179670407322885
910027,lagged_E_to_Y,replay_only_basis,19.020204925174518,8.566288338233736
910027,recovery_probe,full_reciprocal,3.6315264595753356,0.09500121621771612
910027,recovery_probe,eta_only,82.50298798804894,2.5832610848691973
910027,recovery_probe,zeta_only,76.48726751058558,1.302046385761444
910027,recovery_probe,generic_hidden_oscillator,86.90685951889003,1.0766029462447975
910027,recovery_probe,null_no_coupling,157.10828663040797,2.7839486247503515
910027,recovery_probe,replay_only_basis,21.61644248445286,0.3156083726919696
910027,lagged_Y_to_E,full_reciprocal,3.3101463642555715,0.7619496872320339
910027,lagged_Y_to_E,eta_only,82.81663696397538,3.9942052441067446
910027,lagged_Y_to_E,zeta_only,38.44373643522804,39.37366724402207
910027,lagged_Y_to_E,generic_hidden_oscillator,73.2801047191253,15.178737658738932
910027,lagged_Y_to_E,null_no_coupling,121.77264450447038,38.119590750687934
910027,lagged_Y_to_E,replay_only_basis,13.714074800573801,26.27638981598933
910028,doublet_EY,full_reciprocal,5.795401417076086,0.7220139639638288
910028,doublet_EY,eta_only,58.983522492582246,19.01630494348309
910028,doublet_EY,zeta_only,76.38473919581563,13.576354074508812
910028,doublet_EY,generic_hidden_oscillator,69.74272897088284,26.10303920905134
910028,doublet_EY,null_no_coupling,148.72187034967064,9.722942988539966
910028,doublet_EY,replay_only_basis,35.88855326548596,3.6139661598448165
910028,orthogonal_trap,full_reciprocal,5.931782685486088,0.6972406648822134
910028,orthogonal_trap,eta_only,49.91134272622182,27.93722343537982
910028,orthogonal_trap,zeta_only,73.62448217650056,18.29377244524085
910028,orthogonal_trap,generic_hidden_oscillator,53.73771022631885,30.98082548961663
910028,orthogonal_trap,null_no_coupling,107.01150443016653,51.433308908044076
910028,orthogonal_trap,replay_only_basis,36.262991249235,10.022930816442452
910028,counterphase,full_reciprocal,2.555030439021846,4.256777826705589
910028,counterphase,eta_only,74.84870487199974,1.549355214423142
910028,counterphase,zeta_only,78.73184687897637,10.405971187499393
910028,counterphase,generic_hidden_oscillator,74.75498468849881,9.258882640209158
910028,counterphase,null_no_coupling,143.21106517516984,15.233748163040772
910028,counterphase,replay_only_basis,28.774019545235497,7.470551178162145
910028,lagged_E_to_Y,full_reciprocal,6.259037365567007,0.35993955684071477
910028,lagged_E_to_Y,eta_only,44.38307589948757,31.852578586845915
910028,lagged_E_to_Y,zeta_only,88.9256216925856,0.27967183225974585
910028,lagged_E_to_Y,generic_hidden_oscillator,69.90669996165843,14.107167367049534
910028,lagged_E_to_Y,null_no_coupling,128.13834168663172,30.306471651578875
910028,lagged_E_to_Y,replay_only_basis,27.491993580380772,16.817586845335214
910028,recovery_probe,full_reciprocal,6.256512341105328,0.21923233178674004
910028,recovery_probe,eta_only,75.46638260879027,0.769271877543215
910028,recovery_probe,zeta_only,88.2694989964094,0.8683190700663709
910028,recovery_probe,generic_hidden_oscillator,83.47914228269816,0.5347250460098096
910028,recovery_probe,null_no_coupling,157.48573968503467,0.9590736531759166
910028,recovery_probe,replay_only_basis,35.50763532249219,0.23910791597078515
910028,lagged_Y_to_E,full_reciprocal,4.2054683085021445,3.470203091687579
910028,lagged_Y_to_E,eta_only,74.55382067043237,1.6818338159011166
910028,lagged_Y_to_E,zeta_only,37.23974731783802,51.89807074863775
910028,lagged_Y_to_E,generic_hidden_oscillator,60.25233643461526,24.466199281320236
910028,lagged_Y_to_E,null_no_coupling,107.6555453643796,50.78926797383099
910028,lagged_Y_to_E,replay_only_basis,21.17406881377993,39.7606792870652
910029,doublet_EY,full_reciprocal,4.035803769079443,0.522491525416053
910029,doublet_EY,eta_only,58.196626839663175,21.06753112368947
910029,doublet_EY,zeta_only,62.763936405466694,13.654346551492157
910029,doublet_EY,generic_hidden_oscillator,70.4555273540231,17.938189311485814
910029,doublet_EY,null_no_coupling,138.61791239213193,12.085223766709017
910029,doublet_EY,replay_only_basis,29.754563268590367,4.553802302033018
910029,orthogonal_trap,full_reciprocal,3.8744822163813533,0.5480414281345056
910029,orthogonal_trap,eta_only,52.343182321129376,26.420417948655004
910029,orthogonal_trap,zeta_only,64.34586797622853,13.276424002482411
910029,orthogonal_trap,generic_hidden_oscillator,51.46769836355375,28.985408726609926
910029,orthogonal_trap,null_no_coupling,103.57698542052091,47.12615073832005
910029,orthogonal_trap,replay_only_basis,30.141655629638148,8.679883662360162
910029,counterphase,full_reciprocal,3.4578592066780587,1.1481773410305718
910029,counterphase,eta_only,75.07397938721344,2.3555469470936945
910029,counterphase,zeta_only,71.47514164340068,4.392284636162617
910029,counterphase,generic_hidden_oscillator,66.01215643849267,14.083907119803289
910029,counterphase,null_no_coupling,134.90032795846417,15.802808200376766
910029,counterphase,replay_only_basis,28.960621794506707,0.963319269126969
910029,lagged_E_to_Y,full_reciprocal,3.8225943511749714,0.7421865121575408
910029,lagged_E_to_Y,eta_only,48.40218860021877,28.92314820384973
910029,lagged_E_to_Y,zeta_only,73.32203610821492,3.4831048694082325
910029,lagged_E_to_Y,generic_hidden_oscillator,69.67721721624986,10.445823576729964
910029,lagged_E_to_Y,null_no_coupling,122.60826258247863,28.09487357636231
910029,lagged_E_to_Y,replay_only_basis,23.585578487769915,13.656294388216388
910029,recovery_probe,full_reciprocal,3.9909895126166006,0.38011196737679037
910029,recovery_probe,eta_only,74.60496644792647,2.720370356142029
910029,recovery_probe,zeta_only,74.4713008365695,1.3218389883494612
910029,recovery_probe,generic_hidden_oscillator,78.34983250740568,1.7462310508902694
910029,recovery_probe,null_no_coupling,147.80464363271062,2.8984925261303216
910029,recovery_probe,replay_only_basis,28.815118928467218,1.734647970945388
910029,lagged_Y_to_E,full_reciprocal,1.7393933173792089,4.6894798075087625
910029,lagged_Y_to_E,eta_only,75.17710049831393,2.4192784005159433
910029,lagged_Y_to_E,zeta_only,30.097007274162813,45.71407499117351
910029,lagged_Y_to_E,generic_hidden_oscillator,58.85311463282599,22.23314781702156
910029,lagged_Y_to_E,null_no_coupling,106.00754880789846,44.69558735094249
910029,lagged_Y_to_E,replay_only_basis,15.075144211430882,37.869561998853236
910030,doublet_EY,full_reciprocal,1.1382138000348854,0.035902989897269706
910030,doublet_EY,eta_only,57.759424677321654,15.271190207429159
910030,doublet_EY,zeta_only,46.29494614287178,13.34549999672658
910030,doublet_EY,generic_hidden_oscillator,66.62124599769751,14.342265698071376
910030,doublet_EY,null_no_coupling,121.15766240415961,9.690950012153891
910030,doublet_EY,replay_only_basis,19.302710258801298,4.7057664666245484
910030,orthogonal_trap,full_reciprocal,0.9762344102170489,0.1978823797151061
910030,orthogonal_trap,eta_only,51.637473000092385,21.7764553300491
910030,orthogonal_trap,zeta_only,49.122650026309074,10.183774547439523
910030,orthogonal_trap,generic_hidden_oscillator,51.76144944803943,23.283668446667992
910030,orthogonal_trap,null_no_coupling,91.58782088128021,39.26079153503329
910030,orthogonal_trap,replay_only_basis,21.49147371094331,4.036165821008184
910030,counterphase,full_reciprocal,0.5536437867310255,0.6323708226030803
910030,counterphase,eta_only,64.84399596895518,7.742806422108184
910030,counterphase,zeta_only,49.21859399454689,9.806782142216868
910030,counterphase,generic_hidden_oscillator,52.30894487238721,21.929748207278323
910030,counterphase,null_no_coupling,105.9639285803503,24.8846838359632
910030,counterphase,replay_only_basis,19.51311157461528,2.3823939649144372
910030,lagged_E_to_Y,full_reciprocal,0.9508079863326947,0.22330880359946034
910030,lagged_E_to_Y,eta_only,41.616776303757945,30.441469084149148
910030,lagged_E_to_Y,zeta_only,58.165881272452374,1.1100110386987185
910030,lagged_E_to_Y,generic_hidden_oscillator,60.19106816667702,14.299292789259452
910030,lagged_E_to_Y,null_no_coupling,101.83944357013581,29.009168846177687
910030,lagged_E_to_Y,replay_only_basis,14.769532967966569,11.569839944587482
910030,recovery_probe,full_reciprocal,1.1130084353658414,0.061108354566313465
910030,recovery_probe,eta_only,70.43305448985973,1.6251908980473706
910030,recovery_probe,zeta_only,57.87636792656933,0.8592362696103232
910030,recovery_probe,generic_hidden_oscillator,73.74735462598673,0.49133845367878665
910030,recovery_probe,null_no_coupling,129.14877833967424,1.6998340766392686
910030,recovery_probe,replay_only_basis,19.630455371222347,0.11090355768579965
910030,lagged_Y_to_E,full_reciprocal,1.0673502393360588,0.10676655059609608
910030,lagged_Y_to_E,eta_only,69.97913060420657,5.524780277387957
910030,lagged_Y_to_E,zeta_only,31.23929330697765,27.496310889202004
910030,lagged_Y_to_E,generic_hidden_oscillator,62.176508603459624,12.313852352476852
910030,lagged_Y_to_E,null_no_coupling,104.54542830596733,26.303184110346177
910030,lagged_Y_to_E,replay_only_basis,12.998018269425256,19.543675285025255
910031,doublet_EY,full_reciprocal,2.197134135813698,0.3320275160543216
910031,doublet_EY,eta_only,67.53288654680902,19.86129534107646
910031,doublet_EY,zeta_only,44.69061496977068,15.093102384632338
910031,doublet_EY,generic_hidden_oscillator,65.18427017124802,14.361743842654228
910031,doublet_EY,null_no_coupling,127.50646942906008,14.255773848032927
910031,doublet_EY,replay_only_basis,22.716303478701214,6.774897402404961
910031,orthogonal_trap,full_reciprocal,1.0211007502042073,1.598710892534754
910031,orthogonal_trap,eta_only,64.0515926451831,22.863418652504244
910031,orthogonal_trap,zeta_only,50.67106612566825,8.998400128000785
910031,orthogonal_trap,generic_hidden_oscillator,50.22893515077135,22.846019366899682
910031,orthogonal_trap,null_no_coupling,101.97735387658088,39.784889400512114
910031,orthogonal_trap,replay_only_basis,25.748689694862758,3.5366486254882146
910031,counterphase,full_reciprocal,2.1927291528542714,0.4957630087466002
910031,counterphase,eta_only,79.21928478988148,7.695726507805871
910031,counterphase,zeta_only,48.97949026548761,10.429610888815377
910031,counterphase,generic_hidden_oscillator,52.94863414869661,19.874391087253315
910031,counterphase,null_no_coupling,117.14096702790036,24.62127624919264
910031,counterphase,replay_only_basis,21.554034013083694,4.7062962751442745
910031,lagged_E_to_Y,full_reciprocal,2.4898840697868385,0.03927758208118118
910031,lagged_E_to_Y,eta_only,48.66820678607282,37.312777872693786
910031,lagged_E_to_Y,zeta_only,58.601673908046095,0.6882557994099943
910031,lagged_E_to_Y,generic_hidden_oscillator,56.88294705348018,16.192007464190844
910031,lagged_E_to_Y,null_no_coupling,105.63225637531801,36.129986901774984
910031,lagged_E_to_Y,replay_only_basis,17.773395381441375,14.221558727226455
910031,recovery_probe,full_reciprocal,2.3906213308088367,0.13854032105918287
910031,recovery_probe,eta_only,83.27479458573158,2.7061900730350255
910031,recovery_probe,zeta_only,57.505235050696385,1.6598225900596841
910031,recovery_probe,generic_hidden_oscillator,71.9150344809843,0.9079907549656322
910031,recovery_probe,null_no_coupling,138.72584653691803,3.0363967401749643
910031,recovery_probe,replay_only_basis,23.40888990345055,0.5311364084467033
910031,lagged_Y_to_E,full_reciprocal,2.1496943997407403,0.6545463185075601
910031,lagged_Y_to_E,eta_only,82.81830683238229,7.3941646665824345
910031,lagged_Y_to_E,zeta_only,34.26473679370501,24.916642432870212
910031,lagged_Y_to_E,generic_hidden_oscillator,62.891274965623545,9.931750270326383
910031,lagged_Y_to_E,null_no_coupling,117.82832313968765,23.93392013740535
910031,lagged_Y_to_E,replay_only_basis,15.563162490686741,20.521327003112216
910032,doublet_EY,full_reciprocal,1.615016963875985,0.5934991252002138
910032,doublet_EY,eta_only,58.043298896800906,22.347819646272466
910032,doublet_EY,zeta_only,54.82006098653616,13.211907517199652
910032,doublet_EY,generic_hidden_oscillator,65.77197777445954,14.247015575362171
910032,doublet_EY,null_no_coupling,128.9995065668631,13.78291924135328
910032,doublet_EY,replay_only_basis,25.464667063101842,7.159678463186292
910032,orthogonal_trap,full_reciprocal,1.4143566030379677,0.8524344648742781
910032,orthogonal_trap,eta_only,59.969561806216966,19.42624980916813
910032,orthogonal_trap,zeta_only,57.46255792601816,10.762299593932857
910032,orthogonal_trap,generic_hidden_oscillator,54.1010244545125,20.177814484614633
910032,orthogonal_trap,null_no_coupling,104.6583442977556,38.124081510460755
910032,orthogonal_trap,replay_only_basis,28.28927531144332,3.7647703863095474
910032,counterphase,full_reciprocal,1.6262788668716452,0.36572216641476996
910032,counterphase,eta_only,72.84040406983044,5.783212971002708
910032,counterphase,zeta_only,57.32743938131975,10.634697731607737
910032,counterphase,generic_hidden_oscillator,54.371286688737996,19.06151868193238
910032,counterphase,null_no_coupling,119.1038958192066,23.67852998900975
910032,counterphase,replay_only_basis,25.592289580184605,3.33625915946313
910032,lagged_E_to_Y,full_reciprocal,1.9650966659095643,0.026904367376850764
910032,lagged_E_to_Y,eta_only,44.63542505833772,33.56949770839152
910032,lagged_E_to_Y,zeta_only,67.23114771197665,0.8008207917591665
910032,lagged_E_to_Y,generic_hidden_oscillator,59.34350407853135,14.360773545117402
910032,lagged_E_to_Y,null_no_coupling,110.51452305710252,32.26790275111384
910032,lagged_E_to_Y,replay_only_basis,19.866828069961596,14.669633028849347
910032,recovery_probe,full_reciprocal,1.461166939032828,0.5308340942535873
910032,recovery_probe,eta_only,74.76546436362882,3.4394584031004065
910032,recovery_probe,zeta_only,65.8642476636729,1.849135320392729
910032,recovery_probe,generic_hidden_oscillator,71.5869268061302,1.8458785645401825
910032,recovery_probe,null_no_coupling,139.07492247455104,3.707503333665289
910032,recovery_probe,replay_only_basis,25.73463840451827,1.5259700314986464
910032,lagged_Y_to_E,full_reciprocal,1.5795909630995313,0.405061628875545
910032,lagged_Y_to_E,eta_only,76.92497334972352,3.466145193349864
910032,lagged_Y_to_E,zeta_only,34.93414056813616,32.79320869409115
910032,lagged_Y_to_E,generic_hidden_oscillator,57.72062980257698,15.712175568093397
910032,lagged_Y_to_E,null_no_coupling,111.56093682560292,31.22148898261343
910032,lagged_Y_to_E,replay_only_basis,15.01959597388729,27.357759180226434
910033,doublet_EY,full_reciprocal,2.4667764438169844,0.11396057273696103
910033,doublet_EY,eta_only,55.69871260777794,15.741080864175242
910033,doublet_EY,zeta_only,51.2016170761314,13.264770802861378
910033,doublet_EY,generic_hidden_oscillator,61.229504058937216,16.553584344156736
910033,doublet_EY,null_no_coupling,121.27287735932381,9.801328900748379
910033,doublet_EY,replay_only_basis,24.81327069422888,4.26815903228965
910033,orthogonal_trap,full_reciprocal,2.243439820036481,0.3372971965174641
910033,orthogonal_trap,eta_only,48.42146057774064,22.207737605669458
910033,orthogonal_trap,zeta_only,54.201817618558465,10.841683282570388
910033,orthogonal_trap,generic_hidden_oscillator,46.198395826270676,24.798184466649353
910033,orthogonal_trap,null_no_coupling,90.74711791196266,40.32708834810955
910033,orthogonal_trap,replay_only_basis,25.993746522877327,5.355571444851568
910033,counterphase,full_reciprocal,1.4126413164697884,1.1904839297691283
910033,counterphase,eta_only,67.96745137088537,2.0734026202333404
910033,counterphase,zeta_only,55.793101811693404,8.007491793187008
910033,counterphase,generic_hidden_oscillator,59.74066414859851,10.642405620193502
910033,counterphase,null_no_coupling,115.46805884498153,15.606147415090662
910033,counterphase,replay_only_basis,22.066073068094965,3.862798211360668
910033,lagged_E_to_Y,full_reciprocal,2.124736074256611,0.708810855940766
910033,lagged_E_to_Y,eta_only,37.009986569445736,32.81775485438158
910033,lagged_E_to_Y,zeta_only,63.71265857571287,0.11604025510303219
