time_lsl,condition,condition_offset_sec,lz_complexity_proxy,window_sec,neural_channels_used,lz_complexity_z
2608.2144613,CONTEXTUAL_OVERRIDE_1,183.9924734000001,0.8914473684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0937024003830718
2609.2144613,CONTEXTUAL_OVERRIDE_1,184.9924734000001,0.8930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0256949711577026
2610.2144613,CONTEXTUAL_OVERRIDE_1,185.9924734000001,0.8939144736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.9916912565450158
2611.2144613,CONTEXTUAL_OVERRIDE_1,186.9924734000001,0.9021381578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6516541104181561
2612.2144613,CONTEXTUAL_OVERRIDE_1,187.9924734000001,0.90625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.4816355373547264
2613.2144613,CONTEXTUAL_OVERRIDE_1,188.9924734000001,0.9029605263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6176503958054693
2614.2144613,CONTEXTUAL_OVERRIDE_1,189.9924734000001,0.9046052631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5496429665801001
2615.2144613,CONTEXTUAL_OVERRIDE_1,190.9924734000001,0.9004934210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.71966153964353
2616.2144613,CONTEXTUAL_OVERRIDE_1,191.9924734000001,0.8980263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.821672683481586
2617.2144613,CONTEXTUAL_OVERRIDE_1,192.9924734000001,0.9004934210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.71966153964353
2618.2144613,CONTEXTUAL_OVERRIDE_1,193.9924734000001,0.8898026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1617098296084456
2619.2144613,CONTEXTUAL_OVERRIDE_1,194.9924734000001,0.8799342105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5697544049606742
2620.2144613,CONTEXTUAL_OVERRIDE_1,195.9924734000001,0.8848684210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3657321172845622
2621.2144613,CONTEXTUAL_OVERRIDE_1,196.9924734000001,0.8881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2297172588338148
2622.2144613,CONTEXTUAL_OVERRIDE_1,197.9924734000001,0.8881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2297172588338148
2623.2144613,CONTEXTUAL_OVERRIDE_1,198.9924734000001,0.8980263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.821672683481586
2624.2144613,CONTEXTUAL_OVERRIDE_1,199.9924734000001,0.8939144736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.9916912565450158
2625.2144613,CONTEXTUAL_OVERRIDE_1,200.9924734000001,0.8988486842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.787668968868899
2626.2144613,CONTEXTUAL_OVERRIDE_1,201.9924734000001,0.8916256157635468,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.086332137117268
2627.2144613,CONTEXTUAL_OVERRIDE_1,202.9924734000001,0.8898026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1617098296084456
2628.2144613,CONTEXTUAL_OVERRIDE_1,203.9924734000001,0.8930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0256949711577026
2629.2144613,CONTEXTUAL_OVERRIDE_1,204.9924734000001,0.890625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1277061149957586
2630.2144613,CONTEXTUAL_OVERRIDE_1,205.9924734000001,0.881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.501746975735305
2631.2144613,CONTEXTUAL_OVERRIDE_1,206.9924734000001,0.8824013157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4677432611226182
2632.2144613,CONTEXTUAL_OVERRIDE_1,207.9924734000001,0.8898026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1617098296084456
2633.2144613,CONTEXTUAL_OVERRIDE_1,208.9924734000001,0.8832236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4337395465099314
2634.2144613,CONTEXTUAL_OVERRIDE_1,209.9924734000001,0.8766447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7057692634114172
2635.2144613,CONTEXTUAL_OVERRIDE_1,210.9924734000001,0.8774671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.6717655487987348
2636.2144613,CONTEXTUAL_OVERRIDE_1,211.9924734000001,0.8832236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4337395465099314
2637.2144613,CONTEXTUAL_OVERRIDE_1,212.9924734000001,0.8881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2297172588338148
2638.2144613,CONTEXTUAL_OVERRIDE_1,213.9924734000001,0.8832236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4337395465099314
2639.2144613,CONTEXTUAL_OVERRIDE_1,214.9924734000001,0.8809523809523809,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5276545678211604
2640.2144613,CONTEXTUAL_OVERRIDE_1,215.9924734000001,0.8881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2297172588338148
2641.2144613,CONTEXTUAL_OVERRIDE_1,216.9924734000001,0.875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7737766926367908
2642.2144613,CONTEXTUAL_OVERRIDE_1,217.9924734000001,0.8626644736842105,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.2838324118270803
2643.2144613,CONTEXTUAL_OVERRIDE_1,218.9924734000001,0.8717105263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9097915510875338
2644.2144613,CONTEXTUAL_OVERRIDE_1,219.9924734000001,0.8675986842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.0798101241509634
2645.2144613,CONTEXTUAL_OVERRIDE_1,220.9924734000001,0.8791118421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.6037581195733612
2646.2144613,CONTEXTUAL_OVERRIDE_1,221.9924734000001,0.8717105263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9097915510875338
2647.2144613,CONTEXTUAL_OVERRIDE_1,222.9924734000001,0.8873355263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2637209734465016
2648.2144613,CONTEXTUAL_OVERRIDE_1,223.9924734000001,0.8914473684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0937024003830718
2649.2144613,CONTEXTUAL_OVERRIDE_1,224.9924734000001,0.8856907894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3317284026718754
2650.2144613,CONTEXTUAL_OVERRIDE_1,225.9924734000001,0.8824013157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4677432611226182
2651.2144613,CONTEXTUAL_OVERRIDE_1,226.9924734000001,0.875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7737766926367908
2652.2144613,CONTEXTUAL_OVERRIDE_1,227.9924734000001,0.8784893267651889,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.629498205675902
2653.2144613,CONTEXTUAL_OVERRIDE_1,228.9924734000001,0.8692434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.0118026949255943
2654.2144613,CONTEXTUAL_OVERRIDE_1,229.9924734000001,0.8758223684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.739772978024104
2655.2144613,CONTEXTUAL_OVERRIDE_1,230.9924734000001,0.8725328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.875787836474847
2656.2144613,CONTEXTUAL_OVERRIDE_1,231.9924734000001,0.8692434210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.0118026949255943
2657.2144613,CONTEXTUAL_OVERRIDE_1,232.9924734000001,0.8824013157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4677432611226182
2658.2144613,CONTEXTUAL_OVERRIDE_1,233.9924734000001,0.8865131578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2977246880591884
2659.2144613,CONTEXTUAL_OVERRIDE_1,234.9924734000001,0.8889802631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1957135442211324
2660.2144613,CONTEXTUAL_OVERRIDE_1,235.9924734000001,0.8799342105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5697544049606742
2661.2144613,CONTEXTUAL_OVERRIDE_1,236.9924734000001,0.8766447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7057692634114172
2662.2144613,CONTEXTUAL_OVERRIDE_1,237.9924734000001,0.8708881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9437952657002207
2663.2144613,CONTEXTUAL_OVERRIDE_1,238.9924734000001,0.8733552631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8417841218621647
2664.2144613,CONTEXTUAL_OVERRIDE_1,239.9924734000001,0.8799342105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5697544049606742
2665.2144613,CONTEXTUAL_OVERRIDE_1,240.9924734000001,0.8776683087027914,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.663446084960819
2666.2144613,CONTEXTUAL_OVERRIDE_1,241.9924734000001,0.890625,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1277061149957586
2667.2144613,CONTEXTUAL_OVERRIDE_1,242.9924734000001,0.9021381578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6516541104181561
2668.2144613,CONTEXTUAL_OVERRIDE_1,243.9924734000001,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
2669.2144613,CONTEXTUAL_OVERRIDE_1,244.9924734000001,0.9046052631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5496429665801001
2670.2144613,CONTEXTUAL_OVERRIDE_1,245.9924734000001,0.8988486842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.787668968868899
2671.2144613,CONTEXTUAL_OVERRIDE_1,246.9924734000001,0.8873355263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2637209734465016
2672.2144613,CONTEXTUAL_OVERRIDE_1,247.9924734000001,0.8741776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8077804072494779
2673.2144613,CONTEXTUAL_OVERRIDE_1,248.9924734000001,0.8667763157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.1138138387636505
2674.2144613,CONTEXTUAL_OVERRIDE_1,249.9924734000001,0.8478618421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.8958992748554255
2675.2144613,CONTEXTUAL_OVERRIDE_1,250.9924734000001,0.8610197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.3518398410524495
2676.2144613,CONTEXTUAL_OVERRIDE_1,251.9924734000001,0.8511513157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.7598844164046827
2677.2144613,CONTEXTUAL_OVERRIDE_1,252.9924734000001,0.8577302631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.4878546995031967
2678.2144613,CONTEXTUAL_OVERRIDE_1,253.9924734000001,0.8694581280788177,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.0029248778099653
2679.2144613,CONTEXTUAL_OVERRIDE_1,254.9924734000001,0.865953947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.1478175533763375
2680.2144613,CONTEXTUAL_OVERRIDE_1,255.9924734000001,0.8708881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9437952657002207
2681.2144613,CONTEXTUAL_OVERRIDE_1,256.9924734000001,0.8741776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8077804072494779
2682.2144613,CONTEXTUAL_OVERRIDE_1,257.9924734000001,0.8873355263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2637209734465016
2683.2144613,CONTEXTUAL_OVERRIDE_1,258.9924734000001,0.8865131578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2977246880591884
2684.2144613,CONTEXTUAL_OVERRIDE_1,259.9924734000001,0.881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.501746975735305
2685.2144613,CONTEXTUAL_OVERRIDE_1,260.9924734000001,0.9046052631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.5496429665801001
2686.2144613,CONTEXTUAL_OVERRIDE_1,261.9924734000001,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
2687.2144613,CONTEXTUAL_OVERRIDE_1,262.9924734000001,0.9029605263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.6176503958054693
2688.2144613,CONTEXTUAL_OVERRIDE_1,263.9924734000001,0.8889802631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1957135442211324
2689.2144613,CONTEXTUAL_OVERRIDE_1,264.9924734000001,0.8881578947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2297172588338148
2690.2144613,CONTEXTUAL_OVERRIDE_1,265.9924734000001,0.8832236842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4337395465099314
2691.2144613,CONTEXTUAL_OVERRIDE_1,266.9924734000001,0.8766447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7057692634114172
2692.2144613,CONTEXTUAL_OVERRIDE_1,267.9924734000001,0.875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7737766926367908
2693.2144613,CONTEXTUAL_OVERRIDE_1,268.9924734000001,0.875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7737766926367908
2694.2144613,CONTEXTUAL_OVERRIDE_1,269.9924734000001,0.8807565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5357506903479874
2695.2144613,CONTEXTUAL_OVERRIDE_1,270.9924734000001,0.884046052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3997358318972444
2696.2144613,CONTEXTUAL_OVERRIDE_1,271.9924734000001,0.8848684210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.3657321172845622
2697.2144613,CONTEXTUAL_OVERRIDE_1,272.9924734000001,0.8940886699507389,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.9844884992625265
2698.2144613,CONTEXTUAL_OVERRIDE_1,273.9924734000001,0.8898026315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.1617098296084456
2699.2144613,CONTEXTUAL_OVERRIDE_1,274.9924734000001,0.8930921052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0256949711577026
2700.2144613,CONTEXTUAL_OVERRIDE_1,275.9924734000001,0.8914473684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.0937024003830718
2701.2144613,CONTEXTUAL_OVERRIDE_1,276.9924734000001,0.8774671052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.6717655487987348
2702.2144613,CONTEXTUAL_OVERRIDE_1,277.9924734000001,0.8700657894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9777989803129075
2703.2144613,CONTEXTUAL_OVERRIDE_1,278.9924734000001,0.8675986842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.0798101241509634
2704.2144613,CONTEXTUAL_OVERRIDE_1,279.9924734000001,0.8725328947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.875787836474847
2705.2144613,CONTEXTUAL_OVERRIDE_1,280.9924734000001,0.8708881578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9437952657002207
2706.2144613,CONTEXTUAL_OVERRIDE_1,281.9924734000001,0.868421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.045806409538277
2707.2144613,CONTEXTUAL_OVERRIDE_1,282.9924734000001,0.8807565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5357506903479874
2708.2144613,CONTEXTUAL_OVERRIDE_1,283.9924734000001,0.8807565789473685,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.5357506903479874
2709.2144613,CONTEXTUAL_OVERRIDE_1,284.9924734000001,0.8741776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8077804072494779
2710.2144613,CONTEXTUAL_OVERRIDE_1,285.9924734000001,0.874384236453202,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7992376021004775
2711.2144613,CONTEXTUAL_OVERRIDE_1,286.9924734000001,0.8766447368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.7057692634114172
2712.2144613,CONTEXTUAL_OVERRIDE_1,287.9924734000001,0.8741776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8077804072494779
2713.2144613,CONTEXTUAL_OVERRIDE_1,288.9924734000001,0.8618421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.3178361264397673
2714.2144613,CONTEXTUAL_OVERRIDE_1,289.9924734000001,0.8601973684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.3858435556651365
2715.2144613,CONTEXTUAL_OVERRIDE_1,290.9924734000001,0.8610197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-2.3518398410524495
2716.2144613,CONTEXTUAL_OVERRIDE_1,291.9924734000001,0.8741776315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.8077804072494779
2717.2144613,CONTEXTUAL_OVERRIDE_1,292.9924734000001,0.8758223684210527,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.739772978024104
2718.2144613,CONTEXTUAL_OVERRIDE_1,293.9924734000001,0.8955592105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.923683827319642
2719.2144613,CONTEXTUAL_OVERRIDE_1,294.9924734000001,0.8980263157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.821672683481586
2720.2144613,CONTEXTUAL_OVERRIDE_1,295.9924734000001,0.9144736842105263,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.14159839122786683
2721.2144613,CONTEXTUAL_OVERRIDE_1,296.9924734000001,0.9013157894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.685657825030843
2722.2144613,CONTEXTUAL_OVERRIDE_1,297.9924734000001,0.8824013157894737,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.4677432611226182
2723.2144613,CONTEXTUAL_OVERRIDE_1,298.9924734000001,0.8866995073891626,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.2900194128267557
2724.2144613,CONTEXTUAL_OVERRIDE_1,299.9924734000001,0.8717105263157895,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-1.9097915510875338
2743.2144613,WASHOUT_3,0.4277216999998927,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
2744.2144613,WASHOUT_3,1.4277216999998927,0.9235197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2324424695116796
2745.2144613,WASHOUT_3,2.4277216999998927,0.9235197368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2324424695116796
2746.2144613,WASHOUT_3,3.4277216999998927,0.9169407894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.039587247389810794
2747.2144613,WASHOUT_3,4.427721699999893,0.9078947368421053,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.41362810812935263
2748.2144613,WASHOUT_3,5.427721699999893,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
2749.2144613,WASHOUT_3,6.427721699999893,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
2750.2144613,WASHOUT_3,7.427721699999893,0.9268092105263158,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.36845732796242253
2751.2144613,WASHOUT_3,8.427721699999893,0.9325657894736842,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.6064833302512215
2752.2144613,WASHOUT_3,9.427721699999893,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
2753.2144613,WASHOUT_3,10.427721699999893,0.9243421052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.2664461841243619
2754.2144613,WASHOUT_3,11.427721699999893,0.9202302631578947,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.09642761106093212
2755.2144613,WASHOUT_3,12.427721699999893,0.9244663382594417,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.271583034279317
2756.2144613,WASHOUT_3,13.427721699999893,0.921875,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.16443504028630587
2757.2144613,WASHOUT_3,14.427721699999893,0.9194078947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.06242389644824983
2758.2144613,WASHOUT_3,15.427721699999893,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
2759.2144613,WASHOUT_3,16.427721699999893,0.9087171052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3796243935166704
2760.2144613,WASHOUT_3,17.427721699999893,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
2761.2144613,WASHOUT_3,18.427721699999893,0.912828947368421,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.20960582045324058
2762.2144613,WASHOUT_3,19.427721699999893,0.9177631578947368,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.0055835327771239195
2763.2144613,WASHOUT_3,20.427721699999893,0.915296052631579,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.10759467661517995
2764.2144613,WASHOUT_3,21.427721699999893,0.9161184210526315,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.07359096200249766
2765.2144613,WASHOUT_3,22.427721699999893,0.9210526315789473,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",0.13043132567361898
2766.2144613,WASHOUT_3,23.427721699999893,0.9103618421052632,6.0,"Fz,Cz,Pz,F3,F4,C3,C4,P3,P4,T5,T6,O1,O2",-0.3116169642912966
