condition,cue_index,value,cue_start_sec,cue_start_lsl,content_start_sec,pre_taskgamma,rec_taskgamma,pre_tasktheta,upd_tasktheta,maint_tasktheta,rec_visualgamma,upd_visualgamma,maint_visualgamma,fp1_hf,artifact_hf,DR_gamma,WMU_theta,MAINT_theta,visual_search_upd,visual_search_maint,contrast_pre_badge_0_1,DR_gamma_z,WMU_theta_z,MAINT_theta_z,visual_search_upd_z,visual_search_maint_z,fp1_hf_z,artifact_hf_z,artifact_score,OCM_score,OCM_event_vs_target_control_null,prior_sum,new_sum,prior_units,carry_required,high_carry_load,hard9_pattern,large_sum_load,large_sum_load_z,carry_required_z,high_carry_load_z,hard9_pattern_z,arithmetic_compute_load,compute_stall_score,cue_visibility_burden,squint_proxy,latent_guess_risk
CONTEXTUAL_OVERRIDE_1,34,1,103.234568,2527.4565559,102.0,0.8762615085189339,0.7921240403688067,2.3750090494893117,4.048923569032257,3.573224559758215,1.4570898680555915,1.3978248105733655,1.6066009873911946,0.9259965477149171,1.0389695637164793,-0.08413746815012724,1.6739145195429455,1.1982155102689034,-0.05926505748222599,0.14951111933560313,0.9999999960784314,-0.46390525407483757,1.52474258406057,1.095035014340027,-0.19462791950916009,0.5799081361244006,0.13604611407262843,0.5525021704096201,0.3442741422411243,0.5744871064140735,False,184,185,4,0,0,0,5.220355825078325,-0.5502119004989022,-2.0009189065497472,-0.6744907594765952,0.0,-0.8614265816812015,0.6210302639387424,0.36826289446431215,0.2818057337905755,0.5741881213886487
CONTEXTUAL_OVERRIDE_1,35,2,106.234568,2530.4565559,105.0,0.5569337055556466,0.6267892142210993,3.573224559758215,4.735015426920062,4.306536718990193,1.0943295045240604,1.713693875988746,1.4086006273702036,0.901821507500863,0.9915737266120656,0.06985550866545276,1.1617908671618467,0.733312159231978,0.6193643714646855,0.3142711228461432,0.9999999960784314,0.3214060927717295,1.0272089783320404,0.6531830695687553,2.793680833261253,1.1904639781881787,-0.05085535160259414,0.22868347104206513,0.11434173552103256,0.6472142952510525,False,185,187,5,0,0,0,5.225746673713202,-0.5422886600477954,-2.0009189065497472,-0.6744907594765952,0.0,-0.8586534475233141,0.36087902667797134,0.7002006763231549,0.046983236323036595,0.4998016225250654
CONTEXTUAL_OVERRIDE_1,36,6,109.234568,2533.4565559,108.0,0.510633540812314,0.8538699613737634,4.306536718990193,2.4226308388801825,2.519919288857404,1.294822050969527,1.3094764793431386,1.3599898126546015,0.7771012767938483,0.906818339787766,0.3432364205614493,-1.8839058801100106,-1.786617430132789,0.014654428373611639,0.06516776168507454,0.999968956331305,1.715554946587944,-1.9317179870215877,-1.741800290443761,0.13087262196613259,0.26735455117918955,-1.0150892768451034,-0.3503838226819824,0.0,-0.43482527426220974,False,187,193,7,1,4,0,5.236441962829949,-0.5265691781803472,0.0,2.023472278429786,0.0,0.32156885724432493,-1.1343276111418188,-0.9265588056625047,-0.6598080299493172,0.176462613366324
CONTEXTUAL_OVERRIDE_1,37,9,112.234568,2536.4565559,111.0,0.6635006699739568,0.736294044319793,2.519919288857404,2.672740752379676,2.4097752499266436,1.3592222510252465,1.3258668096153996,1.9318012685605115,0.9744520966970595,0.932383340027649,0.0727933743458361,0.152821463522272,-0.11014403893076041,-0.03335544140984692,0.572579017535265,0.999784333064135,0.3363881997614473,0.04698441122105038,-0.14845185230555122,-0.08053629720778137,2.1476829074991945,0.5106644412675921,-0.17571816356992515,0.25533222063379607,0.07259222980512961,False,193,202,3,1,3,0,5.267858159063328,-0.48039498675419007,0.0,1.3489815189531904,0.0,0.1691071343743311,-0.04533602901619073,-0.18635557509358158,0.33193188682393493,0.4763057100195803
CONTEXTUAL_OVERRIDE_1,38,7,115.234568,2539.4565559,114.0,0.8498769021168682,0.758719348090498,2.4097752499266436,2.552983472813586,2.774432804402053,1.401349796255755,1.5224421422306582,1.4928158087342571,0.9225379449344473,0.9713197931475946,-0.09115755402637016,0.14320822288694224,0.3646575544754094,0.12109234597490315,0.09146601247850206,0.9999175779827153,-0.4997052834557432,0.0376450451250037,0.3028075480818461,0.5995663555817988,0.3648087288671524,0.10930705084317341,0.0903041788461437,0.09980561484465855,-0.14422370868485831,False,202,209,2,0,0,0,5.313205979041787,-0.41374468622482324,-2.0009189065497472,-0.6744907594765952,0.0,-0.8136630566852738,-0.07867570408768136,0.30589645217154404,0.10265604564421302,0.42986573976716236
CONTEXTUAL_OVERRIDE_1,39,10,118.234568,2542.4565559,117.0,0.6512745865366788,0.6169756770977983,2.774432804402053,2.9479996902182966,2.5600830769561913,1.5859825725492556,1.3039165695038224,1.306706947696981,1.0421549600742583,1.0727027653425467,-0.034298909438880476,0.17356688581624358,-0.21434972744586167,-0.28206600304543317,-0.27927562485227453,0.9999514029657501,-0.2097457042319054,0.06713881086318971,-0.2474906869879233,-1.1757200846179343,-1.0090591258644446,1.0340871236526896,0.782974763434871,0.9085309435437803,-0.288247083453827,False,209,219,9,1,10,0,5.3471075307174685,-0.3639176248871592,0.0,6.070416835289357,0.0,1.3902330401118335,0.04559179701935004,-0.46151065597317253,0.9461977975764532,0.6669203329111956
CONTEXTUAL_OVERRIDE_1,40,2,121.234568,2545.4565559,120.0,0.8248315827041033,0.9852996706547621,2.5600830769561913,2.5429576721760845,2.382513286783657,1.5084626653109006,1.4157020347402431,1.5317986727063049,0.9928155731584412,1.040926094879667,0.1604680879506588,-0.017125404780106823,-0.17756979017253416,-0.09276063057065742,0.023336007395404312,0.99995801003126,0.7834991579959034,-0.11812078900866421,-0.2125344175255972,-0.3421239018076983,0.11233742674886157,0.6526356907519841,0.5658696181696373,0.6092526544608108,0.10179393319761407,False,219,221,9,1,2,0,5.393627546352361,-0.2955444809483928,0.0,0.6744907594765952,0.0,0.06518212153721133,-0.21391670799543153,-0.42135169149465657,0.6222675653481627,0.3800521417486245
CONTEXTUAL_OVERRIDE_1,41,2,124.234568,2548.4565559,123.0,0.7074909001515133,0.7717380466749595,2.382513286783657,2.9053633766109126,2.095975286506307,1.4939606053063625,1.429002429808357,1.1830408733234221,0.9968039568903623,0.9581023904503478,0.06424714652344621,0.5228500898272554,-0.2865380002773503,-0.06495817549800553,-0.31091973198294043,0.9999962906388105,0.29280537007372615,0.4064711793332426,-0.31609963263034563,-0.21969726320607164,-1.1263235957834692,0.6834705832101118,0.0,0.3417352916050559,0.1481436349157072,False,221,223,1,0,0,0,5.402677381872279,-0.2822434169186245,-2.0009189065497472,-0.6744907594765952,0.0,-0.7676376124281041,-0.1744395578291008,-0.2814815290572943,0.44425587908657266,0.322524521569929
CONTEXTUAL_OVERRIDE_1,42,5,127.234568,2551.4565559,126.0,0.6824068394818178,0.6863196806940671,2.095975286506307,2.0828741922092773,2.497969576432568,1.337579223029489,1.174713146948756,1.4895357109198812,0.8657308293518144,1.0116128224327308,0.0039128412122493295,-0.013101094297029547,0.40199428992626096,-0.162866076080733,0.1519564878903923,0.9998453320883814,-0.014878886343572262,-0.11421112833217081,0.3382930078738082,-0.6508295185972951,0.5889700080915864,-0.3298786989701185,0.36559494558473804,0.18279747279236902,-0.02053689885400939,False,223,228,3,0,0,0,5.4116460518550396,-0.26906164654942855,-2.0009189065497472,-0.6744907594765952,0.0,-0.7630239927988856,-0.12765028567236825,-0.04530840127548086,-0.08646292337591874,0.3681168302630877
CONTEXTUAL_OVERRIDE_1,43,4,130.234568,2554.4565559,129.0,0.7618231975781221,0.6920396178605361,2.497969576432568,5.643370069737014,2.894263401085521,1.521060748305667,1.4461734563385003,1.4278556064243169,0.8835590000828961,0.9388747393692999,-0.06978357971758598,3.1454004933044466,0.39629382465295304,-0.07488729196716681,-0.0932051418813502,0.9999999960784314,-0.3907053478807787,2.9543069459106466,0.33287519003813476,-0.2634196017703084,-0.319532432535266,-0.19204599174632048,-0.13136750705007147,0.0,1.0920156772195742,False,228,232,8,1,3,0,5.43372200355424,-0.23661534999267184,0.0,1.3489815189531904,0.0,0.25443000724086245,1.184755989528339,0.14196346671583338,-0.12482989463510831,0.7848813199315398
CONTEXTUAL_OVERRIDE_1,44,5,133.234568,2557.4565559,132.0,0.8804864732636845,1.1344071383723628,2.894263401085521,3.0724527328790314,3.372185053765784,1.4411300569116337,1.427275125717747,1.719124525406477,0.8534784314225544,0.978155668116692,0.2539206651086784,0.1781893317935106,0.477921652680263,-0.0138549311938867,0.27799446849484344,0.9999999960784314,1.2600752379695845,0.07162956656967205,0.41045564731140816,0.005333166856385342,1.0560325459668414,-0.4246041310992232,0.13700836800638072,0.06850418400319036,0.6010722144773463,False,232,237,2,0,0,0,5.4510384535657,-0.21116436694841917,-2.0009189065497472,-0.6744907594765952,0.0,-0.7427599449385323,-0.014045783295536901,-0.12098977348389293,-0.22803975641226185,0.31478945969057964
CONTEXTUAL_OVERRIDE_1,45,7,136.234568,2560.4565559,135.0,0.7705082557844667,0.7921359752802714,3.372185053765784,1.9535547110092426,3.2992304044471004,1.5525519416154798,1.2542178531047623,1.4640146563451322,1.0669666000089932,0.9746661290576061,0.021627719495804665,-1.4186303427565412,-0.07295464931868345,-0.2983340885107175,-0.08853728527034765,0.9999999960784314,0.07546091493673099,-1.4796978261084057,-0.11310643247086478,-1.247355737469248,-0.3022346232184477,1.2259102531510193,0.11316707584782858,0.6695386644994239,-0.7182237838627276,False,237,244,7,1,5,0,5.472270673671475,-0.17995815126643544,0.0,2.697963037906381,0.0,0.6115054065333428,-0.5634328204724177,-0.43805831376549115,0.8364501410949027,0.4219495083194531
CONTEXTUAL_OVERRIDE_1,46,10,139.234568,2563.4565559,138.0,0.835198963246125,1.103856850886393,3.2992304044471004,2.8492166055125536,2.400150417531048,1.8924075988897846,1.433022288506551,1.250955165967598,1.2568070057600562,1.0053490903611384,0.2686578876402681,-0.45001379893454674,-0.8990799869160524,-0.4593853103832337,-0.6414524329221867,0.9999999960784314,1.3352300165470539,-0.5386764939059223,-0.8982698136942198,-1.9565362643332833,-2.3511880486339223,2.6935996453955666,0.32279976152371015,1.5081997034596384,-0.162672494374319,False,244,254,4,1,5,0,5.501258210544727,-0.13735350025727722,0.0,2.697963037906381,0.0,0.6264170343865482,-0.6343742507899567,-1.27438763068058,1.8638196860404168,0.2739781167761816
CONTEXTUAL_OVERRIDE_1,47,2,142.234568,2566.4565559,141.0,0.6926938981868009,1.0626010057793038,2.400150417531048,2.14696745300732,2.0954785635682476,1.5972774527974487,1.680870643062517,1.3606948417325335,0.9974480977306206,0.9757890047894325,0.3699071075925029,-0.2531829645237278,-0.3046718539628004,0.0835931902650684,-0.23658261106491518,0.9999999960784314,1.8515662997470115,-0.34745323306325593,-0.33333435141489015,0.4344408092242063,-0.850850407560344,0.6884505487481033,0.12083880782357995,0.4046446782858416,0.45404942073335597,False,254,256,4,0,0,0,5.541263545158426,-0.07855535789789911,-2.0009189065497472,-0.6744907594765952,0.0,-0.6963467917708503,-0.44180723100794494,-0.48102105577654874,0.4897864394245201,0.19944354731613606
CONTEXTUAL_OVERRIDE_1,48,9,145.234568,2569.4565559,144.0,0.8367661820121476,0.645669461409388,2.0954785635682476,3.430101472739901,2.835747184643046,1.3130585828367523,1.5367310696673557,1.6360201074808658,1.057244399011397,0.9841738485539442,-0.19109672060275962,1.3346229091716535,0.7402686210747986,0.22367248683060348,0.32296152464411354,0.9999999960784314,-1.009360743917544,1.1951171556770193,0.6597946076166565,1.0512725735912327,1.2226682478809316,1.1507462161959343,0.17812588973000892,0.6644360529629716,0.07337427563452709,False,256,265,6,1,6,0,5.54907608489522,-0.06707281867986598,0.0,3.3724537973829762,0.0,0.819637962807791,0.6472697687409176,0.510167566555383,0.8103291019328605,0.8071939195947098
