trial_id,generator,generator_type,fold,model,raw_loss,K_hat_scaled,complexity_weight,selected_penalty,penalized_loss
238,generic_hidden_null,null,3,eta_only,0.9247183942677415,0.09940164297504034,0.35,0.04,0.9387183942677415
238,generic_hidden_null,null,3,zeta_only,0.9901957986624812,0.09940164297504034,0.35,0.04,1.0041957986624812
238,generic_hidden_null,null,3,null_no_coupling,0.9748046260472584,0.09940164297504034,0.0,0.04,0.9748046260472584
238,generic_hidden_null,null,3,replay_only_basis,1.1121476132504842,0.09940164297504034,0.25,0.04,1.1221476132504842
238,generic_hidden_null,null,3,standard_ping,0.9784891408644906,0.09940164297504034,0.2,0.04,0.9864891408644906
238,generic_hidden_null,null,3,sensory_drive_only,0.8781156955169971,0.09940164297504034,0.2,0.04,0.8861156955169971
238,generic_hidden_null,null,3,generic_hidden_oscillator,0.9759879685645401,0.09940164297504034,0.65,0.04,1.00198796856454
238,generic_hidden_null,null,3,colored_noise_alt,0.9852301570955492,0.09940164297504034,0.5,0.04,1.005230157095549
238,generic_hidden_null,null,4,full_reciprocal,1.1431274310811441,0.09940164297504034,1.0,0.04,1.1831274310811442
238,generic_hidden_null,null,4,eta_only,1.023176886720523,0.09940164297504034,0.35,0.04,1.037176886720523
238,generic_hidden_null,null,4,zeta_only,0.94709592115257,0.09940164297504034,0.35,0.04,0.96109592115257
238,generic_hidden_null,null,4,null_no_coupling,1.0472639975124438,0.09940164297504034,0.0,0.04,1.0472639975124438
238,generic_hidden_null,null,4,replay_only_basis,1.1176483345531436,0.09940164297504034,0.25,0.04,1.1276483345531436
238,generic_hidden_null,null,4,standard_ping,1.0130299487102183,0.09940164297504034,0.2,0.04,1.0210299487102183
238,generic_hidden_null,null,4,sensory_drive_only,1.0368895157446163,0.09940164297504034,0.2,0.04,1.0448895157446163
238,generic_hidden_null,null,4,generic_hidden_oscillator,1.0558803975967788,0.09940164297504034,0.65,0.04,1.0818803975967788
238,generic_hidden_null,null,4,colored_noise_alt,1.0492023077598993,0.09940164297504034,0.5,0.04,1.0692023077598993
238,generic_hidden_null,null,5,full_reciprocal,1.096495732111877,0.09940164297504034,1.0,0.04,1.136495732111877
238,generic_hidden_null,null,5,eta_only,0.9896413821340683,0.09940164297504034,0.35,0.04,1.0036413821340682
238,generic_hidden_null,null,5,zeta_only,1.00008689484122,0.09940164297504034,0.35,0.04,1.01408689484122
238,generic_hidden_null,null,5,null_no_coupling,0.9831325894963833,0.09940164297504034,0.0,0.04,0.9831325894963833
238,generic_hidden_null,null,5,replay_only_basis,1.065528840350395,0.09940164297504034,0.25,0.04,1.075528840350395
238,generic_hidden_null,null,5,standard_ping,1.0075022353789764,0.09940164297504034,0.2,0.04,1.0155022353789764
238,generic_hidden_null,null,5,sensory_drive_only,0.8801627682316503,0.09940164297504034,0.2,0.04,0.8881627682316503
238,generic_hidden_null,null,5,generic_hidden_oscillator,0.9258406932476849,0.09940164297504034,0.65,0.04,0.9518406932476849
238,generic_hidden_null,null,5,colored_noise_alt,0.9304760996539014,0.09940164297504034,0.5,0.04,0.9504760996539015
239,generic_hidden_null,null,0,full_reciprocal,1.1369727321980079,0.09851644730842553,1.0,0.04,1.176972732198008
239,generic_hidden_null,null,0,eta_only,1.0426706969783253,0.09851644730842553,0.35,0.04,1.0566706969783253
239,generic_hidden_null,null,0,zeta_only,1.0177392546672348,0.09851644730842553,0.35,0.04,1.0317392546672348
239,generic_hidden_null,null,0,null_no_coupling,1.0403508391056244,0.09851644730842553,0.0,0.04,1.0403508391056244
239,generic_hidden_null,null,0,replay_only_basis,1.2824018640387118,0.09851644730842553,0.25,0.04,1.2924018640387118
239,generic_hidden_null,null,0,standard_ping,1.0936248118471281,0.09851644730842553,0.2,0.04,1.1016248118471281
239,generic_hidden_null,null,0,sensory_drive_only,1.0828485099480682,0.09851644730842553,0.2,0.04,1.0908485099480683
239,generic_hidden_null,null,0,generic_hidden_oscillator,0.9795736265585808,0.09851644730842553,0.65,0.04,1.0055736265585808
239,generic_hidden_null,null,0,colored_noise_alt,1.0957472721628472,0.09851644730842553,0.5,0.04,1.1157472721628472
239,generic_hidden_null,null,1,full_reciprocal,1.1023448738755024,0.09851644730842553,1.0,0.04,1.1423448738755024
239,generic_hidden_null,null,1,eta_only,1.087116224728644,0.09851644730842553,0.35,0.04,1.1011162247286441
239,generic_hidden_null,null,1,zeta_only,0.9712889908266326,0.09851644730842553,0.35,0.04,0.9852889908266326
239,generic_hidden_null,null,1,null_no_coupling,1.0176459379689362,0.09851644730842553,0.0,0.04,1.0176459379689362
239,generic_hidden_null,null,1,replay_only_basis,1.178027161898638,0.09851644730842553,0.25,0.04,1.188027161898638
239,generic_hidden_null,null,1,standard_ping,1.0105792712636987,0.09851644730842553,0.2,0.04,1.0185792712636987
239,generic_hidden_null,null,1,sensory_drive_only,1.0465438308564239,0.09851644730842553,0.2,0.04,1.054543830856424
239,generic_hidden_null,null,1,generic_hidden_oscillator,1.047231676590167,0.09851644730842553,0.65,0.04,1.073231676590167
239,generic_hidden_null,null,1,colored_noise_alt,1.0437881338617125,0.09851644730842553,0.5,0.04,1.0637881338617126
239,generic_hidden_null,null,2,full_reciprocal,1.237699322908181,0.09851644730842553,1.0,0.04,1.277699322908181
239,generic_hidden_null,null,2,eta_only,1.0979919321728273,0.09851644730842553,0.35,0.04,1.1119919321728273
239,generic_hidden_null,null,2,zeta_only,1.1061171867128732,0.09851644730842553,0.35,0.04,1.1201171867128732
239,generic_hidden_null,null,2,null_no_coupling,1.133304216994145,0.09851644730842553,0.0,0.04,1.133304216994145
239,generic_hidden_null,null,2,replay_only_basis,1.134140171129488,0.09851644730842553,0.25,0.04,1.144140171129488
239,generic_hidden_null,null,2,standard_ping,1.0435496323738207,0.09851644730842553,0.2,0.04,1.0515496323738207
239,generic_hidden_null,null,2,sensory_drive_only,1.1520474470007733,0.09851644730842553,0.2,0.04,1.1600474470007733
239,generic_hidden_null,null,2,generic_hidden_oscillator,1.0497603475355863,0.09851644730842553,0.65,0.04,1.0757603475355864
239,generic_hidden_null,null,2,colored_noise_alt,1.1231424696233943,0.09851644730842553,0.5,0.04,1.1431424696233943
239,generic_hidden_null,null,3,full_reciprocal,1.0048727108072402,0.09851644730842553,1.0,0.04,1.0448727108072402
239,generic_hidden_null,null,3,eta_only,0.9375437411034832,0.09851644730842553,0.35,0.04,0.9515437411034832
239,generic_hidden_null,null,3,zeta_only,0.9816892174879515,0.09851644730842553,0.35,0.04,0.9956892174879515
239,generic_hidden_null,null,3,null_no_coupling,0.8558252529006523,0.09851644730842553,0.0,0.04,0.8558252529006523
239,generic_hidden_null,null,3,replay_only_basis,1.0080105131046715,0.09851644730842553,0.25,0.04,1.0180105131046715
239,generic_hidden_null,null,3,standard_ping,0.9841518534990645,0.09851644730842553,0.2,0.04,0.9921518534990645
239,generic_hidden_null,null,3,sensory_drive_only,0.870103837827703,0.09851644730842553,0.2,0.04,0.878103837827703
239,generic_hidden_null,null,3,generic_hidden_oscillator,0.9100907554339802,0.09851644730842553,0.65,0.04,0.9360907554339802
239,generic_hidden_null,null,3,colored_noise_alt,0.9546062148973541,0.09851644730842553,0.5,0.04,0.9746062148973541
239,generic_hidden_null,null,4,full_reciprocal,0.9966578072484357,0.09851644730842553,1.0,0.04,1.0366578072484356
239,generic_hidden_null,null,4,eta_only,0.8790551786948939,0.09851644730842553,0.35,0.04,0.8930551786948939
239,generic_hidden_null,null,4,zeta_only,1.0307009046910849,0.09851644730842553,0.35,0.04,1.044700904691085
239,generic_hidden_null,null,4,null_no_coupling,0.925283825011694,0.09851644730842553,0.0,0.04,0.925283825011694
239,generic_hidden_null,null,4,replay_only_basis,1.1334064809167634,0.09851644730842553,0.25,0.04,1.1434064809167634
239,generic_hidden_null,null,4,standard_ping,1.0065207388837465,0.09851644730842553,0.2,0.04,1.0145207388837465
239,generic_hidden_null,null,4,sensory_drive_only,0.9065420444764956,0.09851644730842553,0.2,0.04,0.9145420444764956
239,generic_hidden_null,null,4,generic_hidden_oscillator,0.9252045919067632,0.09851644730842553,0.65,0.04,0.9512045919067632
239,generic_hidden_null,null,4,colored_noise_alt,0.9239321537667664,0.09851644730842553,0.5,0.04,0.9439321537667664
239,generic_hidden_null,null,5,full_reciprocal,1.1153963301690044,0.09851644730842553,1.0,0.04,1.1553963301690044
239,generic_hidden_null,null,5,eta_only,1.0269478914237335,0.09851644730842553,0.35,0.04,1.0409478914237336
239,generic_hidden_null,null,5,zeta_only,0.9229183576092882,0.09851644730842553,0.35,0.04,0.9369183576092882
239,generic_hidden_null,null,5,null_no_coupling,1.0249778211866354,0.09851644730842553,0.0,0.04,1.0249778211866354
239,generic_hidden_null,null,5,replay_only_basis,1.1480934575654687,0.09851644730842553,0.25,0.04,1.1580934575654687
239,generic_hidden_null,null,5,standard_ping,0.9460821080943211,0.09851644730842553,0.2,0.04,0.9540821080943211
239,generic_hidden_null,null,5,sensory_drive_only,1.0388849662563597,0.09851644730842553,0.2,0.04,1.0468849662563597
239,generic_hidden_null,null,5,generic_hidden_oscillator,0.9421863704880034,0.09851644730842553,0.65,0.04,0.9681863704880034
239,generic_hidden_null,null,5,colored_noise_alt,1.0713134954460113,0.09851644730842553,0.5,0.04,1.0913134954460113
240,generic_hidden_null,null,0,full_reciprocal,1.025153388134965,0.11903529288890685,1.0,0.04,1.065153388134965
240,generic_hidden_null,null,0,eta_only,0.9384071507773011,0.11903529288890685,0.35,0.04,0.9524071507773011
240,generic_hidden_null,null,0,zeta_only,1.0439862708471104,0.11903529288890685,0.35,0.04,1.0579862708471104
240,generic_hidden_null,null,0,null_no_coupling,1.0101687608456316,0.11903529288890685,0.0,0.04,1.0101687608456316
240,generic_hidden_null,null,0,replay_only_basis,1.1017368163827272,0.11903529288890685,0.25,0.04,1.1117368163827273
240,generic_hidden_null,null,0,standard_ping,1.0047633600205819,0.11903529288890685,0.2,0.04,1.0127633600205819
240,generic_hidden_null,null,0,sensory_drive_only,0.9449119384615723,0.11903529288890685,0.2,0.04,0.9529119384615723
240,generic_hidden_null,null,0,generic_hidden_oscillator,1.0186508035730737,0.11903529288890685,0.65,0.04,1.0446508035730737
240,generic_hidden_null,null,0,colored_noise_alt,0.9600397874807253,0.11903529288890685,0.5,0.04,0.9800397874807253
240,generic_hidden_null,null,1,full_reciprocal,1.1781177725071639,0.11903529288890685,1.0,0.04,1.218117772507164
240,generic_hidden_null,null,1,eta_only,1.0544511946283792,0.11903529288890685,0.35,0.04,1.0684511946283792
240,generic_hidden_null,null,1,zeta_only,1.0372474103831741,0.11903529288890685,0.35,0.04,1.0512474103831742
240,generic_hidden_null,null,1,null_no_coupling,0.927632978309834,0.11903529288890685,0.0,0.04,0.927632978309834
240,generic_hidden_null,null,1,replay_only_basis,1.250776717434378,0.11903529288890685,0.25,0.04,1.260776717434378
240,generic_hidden_null,null,1,standard_ping,1.1194563179378916,0.11903529288890685,0.2,0.04,1.1274563179378916
240,generic_hidden_null,null,1,sensory_drive_only,0.9636732433923425,0.11903529288890685,0.2,0.04,0.9716732433923425
240,generic_hidden_null,null,1,generic_hidden_oscillator,1.0483831119591518,0.11903529288890685,0.65,0.04,1.0743831119591518
240,generic_hidden_null,null,1,colored_noise_alt,1.017025720141511,0.11903529288890685,0.5,0.04,1.037025720141511
240,generic_hidden_null,null,2,full_reciprocal,0.9326841208892265,0.11903529288890685,1.0,0.04,0.9726841208892265
240,generic_hidden_null,null,2,eta_only,1.0164298048657745,0.11903529288890685,0.35,0.04,1.0304298048657745
240,generic_hidden_null,null,2,zeta_only,0.9693363165248202,0.11903529288890685,0.35,0.04,0.9833363165248202
240,generic_hidden_null,null,2,null_no_coupling,0.954896696519238,0.11903529288890685,0.0,0.04,0.954896696519238
240,generic_hidden_null,null,2,replay_only_basis,1.0051517584365235,0.11903529288890685,0.25,0.04,1.0151517584365235
