trial_id,generator,generator_type,K_true_scaled,K_hat_scaled,K_abs_error_scaled,full_fold_win_rate,dominant_model,full_predictive_win,K_threshold,K_significant_raw,K_interpreted_given_full_win,final_full_plus_K_lock,K_within_15_positive,K_within_10_positive
78,standard_ping_null,null,0.0,0.08135530273606288,0.08135530273606288,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
79,standard_ping_null,null,0.0,0.05128475909321073,0.05128475909321073,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
80,standard_ping_null,null,0.0,0.05066195806647346,0.05066195806647346,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
81,standard_ping_null,null,0.0,0.048711289726267246,0.048711289726267246,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
82,standard_ping_null,null,0.0,0.07113839670427854,0.07113839670427854,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
83,standard_ping_null,null,0.0,0.013093853366196333,0.013093853366196333,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
84,standard_ping_null,null,0.0,0.06270327210787097,0.06270327210787097,0.0,eta_only,False,0.2136443208169237,False,False,False,,
85,standard_ping_null,null,0.0,0.0025406330819710346,0.0025406330819710346,0.0,eta_only,False,0.2136443208169237,False,False,False,,
86,standard_ping_null,null,0.0,0.024967835712891375,0.024967835712891375,0.0,generic_hidden_oscillator,False,0.2136443208169237,False,False,False,,
87,standard_ping_null,null,0.0,0.023920730757337815,0.023920730757337815,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
88,standard_ping_null,null,0.0,0.023929187688687785,0.023929187688687785,0.0,eta_only,False,0.2136443208169237,False,False,False,,
89,standard_ping_null,null,0.0,0.10049353792690771,0.10049353792690771,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
90,standard_ping_null,null,0.0,0.05430442164415893,0.05430442164415893,0.0,zeta_only,False,0.2136443208169237,False,False,False,,
91,standard_ping_null,null,0.0,0.06442429483391378,0.06442429483391378,0.0,eta_only,False,0.2136443208169237,False,False,False,,
92,standard_ping_null,null,0.0,0.0422516801944573,0.0422516801944573,0.0,sensory_drive_only,False,0.2136443208169237,False,False,False,,
93,standard_ping_null,null,0.0,0.10463164031612134,0.10463164031612134,0.0,standard_ping,False,0.2136443208169237,False,False,False,,
