run,phase,phase_time,NIP_density,cue_on,cue_value,cue_onset_impulse,cue_phase_sin,cue_phase_cos
Arrival_Run1,CONTROL_1,128.0,0.0,0.0,0.0,0.0,-0.8660254037844239,-0.5000000000000254
Arrival_Run1,CONTROL_1,129.0,0.0,1.0,4.0,1.0,-1.763738983026824e-14,1.0
Arrival_Run1,CONTROL_1,130.0,0.0,0.0,0.0,0.0,0.8660254037844416,-0.4999999999999949
Arrival_Run1,CONTROL_1,131.0,0.21969480771580793,0.0,0.0,0.0,-0.8660254037844416,-0.4999999999999949
Arrival_Run1,CONTROL_1,132.0,0.22989956637858852,1.0,5.0,1.0,1.76448175979073e-14,1.0
Arrival_Run1,CONTROL_1,133.0,0.0,0.0,0.0,0.0,0.8660254037844524,-0.49999999999997624
Arrival_Run1,CONTROL_1,134.0,0.0,0.0,0.0,0.0,-0.8660254037844308,-0.5000000000000135
Arrival_Run1,CONTROL_1,135.0,0.06483080960660502,1.0,7.0,1.0,-3.9163938347251765e-15,1.0
Arrival_Run1,CONTROL_1,136.0,0.0,0.0,0.0,0.0,0.8660254037844347,-0.5000000000000068
Arrival_Run1,CONTROL_1,137.0,0.0,0.0,0.0,0.0,-0.8660254037844485,-0.499999999999983
Arrival_Run1,CONTROL_1,138.0,0.0,1.0,10.0,1.0,-2.5477605267357653e-14,1.0
Arrival_Run1,CONTROL_1,139.0,0.0,0.0,0.0,0.0,0.8660254037844455,-0.4999999999999881
Arrival_Run1,CONTROL_1,140.0,0.0,0.0,0.0,0.0,-0.8660254037844377,-0.5000000000000017
Arrival_Run1,CONTROL_1,141.0,0.0,1.0,2.0,1.0,-4.703881669999013e-14,1.0
Arrival_Run1,CONTROL_1,142.0,0.04698913012535831,0.0,0.0,0.0,0.8660254037844278,-0.5000000000000187
Arrival_Run1,CONTROL_1,143.0,0.0,0.0,0.0,0.0,-0.8660254037844269,-0.5000000000000203
Arrival_Run1,CONTROL_1,144.0,0.13470478732429328,1.0,9.0,1.0,-1.175660927181459e-14,1.0
Arrival_Run1,CONTROL_1,145.0,0.0,0.0,0.0,0.0,0.8660254037844386,-0.5
Arrival_Run1,CONTROL_1,146.0,0.0,0.0,0.0,0.0,-0.8660254037844161,-0.5000000000000391
Arrival_Run1,CONTROL_1,147.0,0.0,1.0,3.0,1.0,2.352559815636095e-14,1.0
Arrival_Run1,CONTROL_1,148.0,0.0,0.0,0.0,0.0,0.8660254037844495,-0.49999999999998135
Arrival_Run1,CONTROL_1,149.0,0.0,0.0,0.0,0.0,-0.8660254037844337,-0.5000000000000084
Arrival_Run1,CONTROL_1,150.0,0.0,1.0,1.0,1.0,1.964386723728472e-15,1.0
Arrival_Run1,CONTROL_1,151.0,0.10199635305600424,0.0,0.0,0.0,0.8660254037844602,-0.49999999999996264
Arrival_Run1,CONTROL_1,152.0,0.0,0.0,0.0,0.0,-0.8660254037844229,-0.5000000000000272
Arrival_Run1,CONTROL_1,153.0,0.0,1.0,5.0,1.0,-1.9596824708904003e-14,1.0
Arrival_Run1,CONTROL_1,154.0,0.0,0.0,0.0,0.0,0.8660254037844426,-0.4999999999999932
Arrival_Run1,CONTROL_1,155.0,0.0,0.0,0.0,0.0,-0.8660254037844406,-0.4999999999999966
Arrival_Run1,CONTROL_1,156.0,0.0,1.0,7.0,1.0,-4.115803614153648e-14,1.0
Arrival_Run1,CONTROL_1,157.0,0.0,0.0,0.0,0.0,0.8660254037844534,-0.4999999999999745
Arrival_Run1,CONTROL_1,158.0,0.05448318183452287,0.0,0.0,0.0,-0.8660254037844298,-0.5000000000000153
Arrival_Run1,CONTROL_1,159.0,0.0,1.0,10.0,1.0,-5.875828713360942e-15,1.0
Arrival_Run1,CONTROL_1,160.0,0.0,0.0,0.0,0.0,0.8660254037844357,-0.5000000000000051
Arrival_Run1,CONTROL_1,161.0,0.0,0.0,0.0,0.0,-0.8660254037844191,-0.500000000000034
Arrival_Run1,CONTROL_1,162.0,0.0,1.0,6.0,1.0,-2.743704014599342e-14,1.0
Arrival_Run1,CONTROL_1,163.0,0.0,0.0,0.0,0.0,0.8660254037844465,-0.4999999999999864
Arrival_Run1,CONTROL_1,164.0,0.0,0.0,0.0,0.0,-0.8660254037844083,-0.5000000000000526
Arrival_Run1,CONTROL_1,165.0,0.0,1.0,9.0,1.0,-4.8998251578625895e-14,1.0
Arrival_Run1,CONTROL_1,166.0,0.0,0.0,0.0,0.0,0.8660254037844288,-0.500000000000017
Arrival_Run1,CONTROL_1,167.0,0.0,0.0,0.0,0.0,-0.8660254037844544,-0.49999999999997286
Arrival_Run1,CONTROL_1,168.0,0.0,1.0,9.0,1.0,-1.3716044150450356e-14,1.0
Arrival_Run1,CONTROL_1,169.0,0.0,0.0,0.0,0.0,0.8660254037844396,-0.4999999999999983
Arrival_Run1,CONTROL_1,170.0,0.0,0.0,0.0,0.0,-0.8660254037844436,-0.4999999999999915
Arrival_Run1,CONTROL_1,171.0,0.0,1.0,2.0,1.0,-3.527725558308283e-14,1.0
Arrival_Run1,CONTROL_1,172.0,0.0,0.0,0.0,0.0,0.8660254037844504,-0.4999999999999796
Arrival_Run1,CONTROL_1,173.0,0.0,0.0,0.0,0.0,-0.8660254037844328,-0.5000000000000102
Arrival_Run1,CONTROL_1,174.0,0.0,1.0,9.0,1.0,-5.683846701571531e-14,1.0
Arrival_Run1,CONTROL_1,175.0,0.021059541675956178,0.0,0.0,0.0,0.8660254037844611,-0.499999999999961
Arrival_Run1,CONTROL_1,176.0,0.0,0.0,0.0,0.0,-0.8660254037844219,-0.5000000000000289
Arrival_Run1,CONTROL_1,177.0,0.0,1.0,1.0,1.0,3.5287159273268247e-14,1.0
Arrival_Run1,CONTROL_1,178.0,0.0,0.0,0.0,0.0,0.8660254037844436,-0.4999999999999915
Arrival_Run1,CONTROL_1,179.0,0.0,0.0,0.0,0.0,-0.8660254037844396,-0.4999999999999983
Arrival_Run1,CONTROL_1,180.0,0.07599639893799091,1.0,10.0,1.0,1.3725947840635769e-14,1.0
Arrival_Run1,CONTROL_1,181.0,0.9469799128317828,0.0,0.0,0.0,0.8660254037844544,-0.49999999999997286
Arrival_Run1,CONTROL_1,182.0,0.38347389451885716,0.0,0.0,0.0,-0.8660254037844288,-0.500000000000017
Arrival_Run1,CONTROL_1,183.0,0.0,1.0,6.0,1.0,-7.835263591996707e-15,1.0
Arrival_Run1,CONTROL_1,184.0,0.0,0.0,0.0,0.0,0.8660254037844651,-0.49999999999995415
Arrival_Run1,CONTROL_1,185.0,0.0,0.0,0.0,0.0,-0.8660254037844181,-0.5000000000000356
Arrival_Run1,CONTROL_1,186.0,0.0,1.0,3.0,1.0,-2.939647502462918e-14,1.0
Arrival_Run1,CONTROL_1,187.0,0.0,0.0,0.0,0.0,0.8660254037844191,-0.500000000000034
Arrival_Run1,CONTROL_1,188.0,0.0,0.0,0.0,0.0,-0.8660254037844357,-0.5000000000000051
Arrival_Run1,CONTROL_1,189.0,0.0,1.0,2.0,1.0,5.885732403546356e-15,1.0
Arrival_Run1,CONTROL_1,190.0,0.0,0.0,0.0,0.0,0.8660254037844298,-0.5000000000000153
Arrival_Run1,CONTROL_1,191.0,0.0,0.0,0.0,0.0,-0.8660254037844249,-0.5000000000000238
Arrival_Run1,CONTROL_1,192.0,0.0,1.0,1.0,1.0,-1.567547902908612e-14,1.0
Arrival_Run1,CONTROL_1,193.0,0.0,0.0,0.0,0.0,0.8660254037844406,-0.4999999999999966
Arrival_Run1,CONTROL_1,194.0,0.10202276525126315,0.0,0.0,0.0,-0.8660254037844142,-0.5000000000000424
Arrival_Run1,CONTROL_1,195.0,0.0,1.0,3.0,1.0,-3.7236690461718594e-14,1.0
Arrival_Run1,CONTROL_1,196.0,0.0,0.0,0.0,0.0,0.8660254037844514,-0.49999999999997796
Arrival_Run1,CONTROL_1,197.0,0.0,0.0,0.0,0.0,-0.8660254037844034,-0.5000000000000611
Arrival_Run1,CONTROL_1,198.0,0.0,1.0,2.0,1.0,-1.9544830335430583e-15,1.0
Arrival_Run1,CONTROL_1,199.0,0.0,0.0,0.0,0.0,0.8660254037844337,-0.5000000000000084
Arrival_Run1,CONTROL_1,200.0,0.0,0.0,0.0,0.0,-0.8660254037844495,-0.49999999999998135
Arrival_Run1,CONTROL_1,201.0,0.0,1.0,9.0,1.0,-2.3515694466175534e-14,1.0
Arrival_Run1,CONTROL_1,202.0,0.010336733790884052,0.0,0.0,0.0,0.8660254037844445,-0.49999999999998984
Arrival_Run1,CONTROL_1,203.0,0.27988570923287537,0.0,0.0,0.0,-0.8660254037844386,-0.5
Arrival_Run1,CONTROL_1,204.0,0.3693073401625911,1.0,6.0,1.0,-4.507690589880801e-14,1.0
Arrival_Run1,CONTROL_1,205.0,0.0,0.0,0.0,0.0,0.8660254037844552,-0.49999999999997113
Arrival_Run1,CONTROL_1,206.0,0.0,0.0,0.0,0.0,-0.8660254037844278,-0.5000000000000187
Arrival_Run1,CONTROL_1,207.0,0.0,1.0,1.0,1.0,-6.663811733144049e-14,1.0
Arrival_Run1,CONTROL_1,208.0,0.0,0.0,0.0,0.0,0.8660254037844377,-0.5000000000000017
Arrival_Run1,CONTROL_1,209.0,0.0,0.0,0.0,0.0,-0.8660254037844455,-0.4999999999999881
Arrival_Run1,CONTROL_1,210.0,0.0,1.0,8.0,1.0,2.5487508957543065e-14,1.0
Arrival_Run1,CONTROL_1,211.0,0.0,0.0,0.0,0.0,0.8660254037844485,-0.499999999999983
Arrival_Run1,CONTROL_1,212.0,0.0,0.0,0.0,0.0,-0.8660254037844347,-0.5000000000000068
Arrival_Run1,CONTROL_1,213.0,0.0,1.0,6.0,1.0,3.92629752491059e-15,1.0
Arrival_Run1,CONTROL_1,214.0,0.0,0.0,0.0,0.0,0.8660254037844592,-0.49999999999996436
Arrival_Run1,CONTROL_1,215.0,0.0,0.0,0.0,0.0,-0.8660254037844239,-0.5000000000000254
Arrival_Run1,CONTROL_1,216.0,0.0,1.0,3.0,1.0,-1.7634913907721887e-14,1.0
Arrival_Run1,CONTROL_1,217.0,0.0,0.0,0.0,0.0,0.86602540378447,-0.4999999999999457
Arrival_Run1,CONTROL_1,218.0,0.0,0.0,0.0,0.0,-0.8660254037844132,-0.5000000000000441
Arrival_Run1,CONTROL_1,219.0,0.0,1.0,3.0,1.0,1.7647293520453652e-14,1.0
Arrival_Run1,CONTROL_1,220.0,0.022702650740338733,0.0,0.0,0.0,0.8660254037844239,-0.5000000000000254
Arrival_Run1,CONTROL_1,221.0,0.43273111738811554,0.0,0.0,0.0,-0.8660254037844308,-0.5000000000000135
Arrival_Run1,CONTROL_1,222.0,0.11400660902335275,1.0,6.0,1.0,-3.9139179121788235e-15,1.0
Arrival_Run1,CONTROL_1,223.0,0.0,0.0,0.0,0.0,0.8660254037844347,-0.5000000000000068
Arrival_Run1,CONTROL_1,224.0,0.0,0.0,0.0,0.0,-0.8660254037844201,-0.5000000000000322
Arrival_Run1,CONTROL_1,225.0,0.0,1.0,8.0,1.0,-2.54751293448113e-14,1.0
Arrival_Run1,CONTROL_1,226.0,0.0,0.0,0.0,0.0,0.8660254037844455,-0.4999999999999881
Arrival_Run1,CONTROL_1,227.0,0.0,0.0,0.0,0.0,-0.8660254037844093,-0.500000000000051
Arrival_Run1,CONTROL_1,228.0,0.0,1.0,1.0,1.0,-4.7036340777443775e-14,1.0
Arrival_Run1,CONTROL_1,229.0,0.0,0.0,0.0,0.0,0.8660254037844562,-0.49999999999996947
Arrival_Run1,CONTROL_1,230.0,0.0,0.0,0.0,0.0,-0.8660254037844554,-0.49999999999997113
Arrival_Run1,CONTROL_1,231.0,0.0,1.0,8.0,1.0,-1.1754133349268238e-14,1.0
Arrival_Run1,CONTROL_1,232.0,0.0,0.0,0.0,0.0,0.8660254037844386,-0.5
Arrival_Run1,CONTROL_1,233.0,0.0,0.0,0.0,0.0,-0.8660254037844445,-0.4999999999999898
Arrival_Run1,CONTROL_1,234.0,2.585475962556338,1.0,1.0,1.0,-3.331534478190071e-14,1.0
Arrival_Run1,CONTROL_1,235.0,0.0,0.0,0.0,0.0,0.8660254037844495,-0.49999999999998135
Arrival_Run1,CONTROL_1,236.0,0.0,0.0,0.0,0.0,-0.8660254037844337,-0.5000000000000084
Arrival_Run1,CONTROL_1,237.0,0.0,1.0,3.0,1.0,-5.487655621453319e-14,1.0
Arrival_Run1,CONTROL_1,238.0,0.0,0.0,0.0,0.0,0.8660254037844602,-0.49999999999996264
Arrival_Run1,CONTROL_1,239.0,0.0,0.0,0.0,0.0,-0.8660254037844229,-0.5000000000000272
Arrival_Run1,CONTROL_1,240.0,0.0,1.0,7.0,1.0,-7.643776764716566e-14,1.0
Arrival_Run1,CONTROL_1,241.0,0.0,0.0,0.0,0.0,0.8660254037844426,-0.4999999999999932
Arrival_Run1,CONTROL_1,242.0,0.0,0.0,0.0,0.0,-0.8660254037844406,-0.4999999999999966
Arrival_Run1,CONTROL_1,243.0,0.0,1.0,5.0,1.0,1.5687858641817887e-14,1.0
Arrival_Run1,CONTROL_1,244.0,0.0,0.0,0.0,0.0,0.8660254037844534,-0.4999999999999745
Arrival_Run1,CONTROL_1,245.0,0.0,0.0,0.0,0.0,-0.8660254037844298,-0.5000000000000153
Arrival_Run1,CONTROL_1,246.0,0.03299341221324552,1.0,7.0,1.0,-6.27167716516226e-14,1.0
Arrival_Run1,CONTROL_1,247.0,0.0,0.0,0.0,0.0,0.8660254037844357,-0.5000000000000051
Arrival_Run1,CONTROL_1,248.0,0.0,0.0,0.0,0.0,-0.8660254037844191,-0.500000000000034
Arrival_Run1,CONTROL_1,249.0,0.0,1.0,1.0,1.0,-8.427798308425508e-14,1.0
Arrival_Run1,CONTROL_1,250.0,0.0,0.0,0.0,0.0,0.8660254037844465,-0.4999999999999864
Arrival_Run1,CONTROL_1,251.0,0.0,0.0,0.0,0.0,-0.8660254037844651,-0.49999999999995415
Arrival_Run1,CONTROL_1,252.0,0.0,1.0,10.0,1.0,7.847643204728474e-15,1.0
Arrival_Run1,CONTROL_1,253.0,0.0,0.0,0.0,0.0,0.8660254037844572,-0.49999999999996775
Arrival_Run1,CONTROL_1,254.0,0.0,0.0,0.0,0.0,-0.8660254037844544,-0.49999999999997286
Arrival_Run1,CONTROL_1,255.0,0.0,1.0,5.0,1.0,-1.3713568227904002e-14,1.0
Arrival_Run1,CONTROL_1,256.0,0.0,0.0,0.0,0.0,0.866025403784468,-0.4999999999999491
Arrival_Run1,CONTROL_1,257.0,0.0,0.0,0.0,0.0,-0.8660254037844436,-0.4999999999999915
Arrival_Run1,CONTROL_1,258.0,0.0,1.0,2.0,1.0,-3.527477966053648e-14,1.0
Arrival_Run1,CONTROL_1,259.0,0.0,0.0,0.0,0.0,0.8660254037844788,-0.4999999999999304
Arrival_Run1,CONTROL_1,260.0,0.0,0.0,0.0,0.0,-0.8660254037844328,-0.5000000000000102
Arrival_Run1,CONTROL_1,261.0,0.0,1.0,4.0,1.0,-5.6835991093168957e-14,1.0
Arrival_Run1,CONTROL_1,262.0,0.0,0.0,0.0,0.0,0.8660254037844327,-0.5000000000000102
Arrival_Run1,CONTROL_1,263.0,0.0,0.0,0.0,0.0,-0.8660254037844219,-0.5000000000000289
Arrival_Run1,CONTROL_1,264.0,0.0,1.0,2.0,1.0,3.52896351958146e-14,1.0
Arrival_Run1,CONTROL_1,265.0,0.0,0.0,0.0,0.0,0.8660254037844436,-0.4999999999999915
Arrival_Run1,CONTROL_1,266.0,0.0,0.0,0.0,0.0,-0.8660254037844112,-0.5000000000000475
Arrival_Run1,CONTROL_1,267.0,0.0,1.0,7.0,1.0,1.3728423763182123e-14,1.0
Arrival_Run1,CONTROL_1,268.0,0.0,0.0,0.0,0.0,0.8660254037844544,-0.49999999999997286
Arrival_Run1,CONTROL_1,269.0,0.0,0.0,0.0,0.0,-0.8660254037844004,-0.5000000000000662
Arrival_Run1,CONTROL_1,270.0,0.0,1.0,6.0,1.0,-7.832787669450353e-15,1.0
Arrival_Run1,CONTROL_1,271.0,0.0,0.0,0.0,0.0,0.8660254037844651,-0.49999999999995415
Arrival_Run1,CONTROL_1,272.0,0.0,0.0,0.0,0.0,-0.8660254037844465,-0.4999999999999864
Arrival_Run1,CONTROL_1,273.0,0.0,1.0,2.0,1.0,-2.939399910208283e-14,1.0
Arrival_Run1,CONTROL_1,274.0,0.0,0.0,0.0,0.0,0.8660254037844191,-0.500000000000034
Arrival_Run1,CONTROL_1,275.0,0.0,0.0,0.0,0.0,-0.8660254037844357,-0.5000000000000051
Arrival_Run1,CONTROL_1,276.0,0.0,1.0,6.0,1.0,-5.0955210534715306e-14,1.0
Arrival_Run1,CONTROL_1,277.0,0.0,0.0,0.0,0.0,0.8660254037844298,-0.5000000000000153
Arrival_Run1,CONTROL_1,278.0,0.0,0.0,0.0,0.0,-0.8660254037844249,-0.5000000000000238
Arrival_Run1,CONTROL_1,279.0,0.0,1.0,4.0,1.0,-7.251642196734778e-14,1.0
Arrival_Run1,CONTROL_1,280.0,0.0,0.0,0.0,0.0,0.8660254037844406,-0.4999999999999966
Arrival_Run1,CONTROL_1,281.0,0.0,0.0,0.0,0.0,-0.8660254037844142,-0.5000000000000424
Arrival_Run1,CONTROL_1,282.0,0.0,1.0,6.0,1.0,-9.407763339998026e-14,1.0
Arrival_Run1,CONTROL_1,283.0,0.0,0.0,0.0,0.0,0.8660254037844514,-0.49999999999997796
Arrival_Run1,CONTROL_1,284.0,0.0,0.0,0.0,0.0,-0.8660254037844602,-0.49999999999996264
Arrival_Run1,CONTROL_1,285.0,0.0,1.0,4.0,1.0,-1.952007110996705e-15,1.0
Arrival_Run1,CONTROL_1,286.0,0.0,0.0,0.0,0.0,0.8660254037844621,-0.49999999999995925
Arrival_Run1,CONTROL_1,287.0,0.0,0.0,0.0,0.0,-0.8660254037844495,-0.4999999999999813
Arrival_Run1,CONTROL_1,288.0,0.0,1.0,6.0,1.0,-2.351321854362918e-14,1.0
Arrival_Run1,CONTROL_1,289.0,0.0,0.0,0.0,0.0,0.8660254037844729,-0.4999999999999406
Arrival_Run1,CONTROL_1,290.0,0.0,0.0,0.0,0.0,-0.8660254037844386,-0.5
Arrival_Run1,CONTROL_1,291.0,0.0,1.0,6.0,1.0,-4.5074429976261656e-14,1.0
Arrival_Run1,CONTROL_1,292.0,0.0,0.0,0.0,0.0,0.8660254037844837,-0.4999999999999219
Arrival_Run1,CONTROL_1,293.0,0.0,0.0,0.0,0.0,-0.8660254037844278,-0.5000000000000187
Arrival_Run1,CONTROL_1,294.0,0.0,1.0,2.0,1.0,4.70511963127219e-14,1.0
Arrival_Run1,CONTROL_1,295.0,0.00020490348348073587,0.0,0.0,0.0,0.8660254037844377,-0.5000000000000017
Arrival_Run1,CONTROL_1,296.0,0.0,0.0,0.0,0.0,-0.8660254037844171,-0.5000000000000373
Arrival_Run1,CONTROL_1,297.0,0.0,1.0,6.0,1.0,2.548998488008942e-14,1.0
Arrival_Run1,CONTROL_1,298.0,0.0,0.0,0.0,0.0,0.8660254037844485,-0.499999999999983
Arrival_Run1,CONTROL_1,299.0,0.0,0.0,0.0,0.0,-0.8660254037844063,-0.500000000000056
Arrival_Run1,CONTROL_1,300.0,0.0,1.0,9.0,1.0,3.928773447456944e-15,1.0
Arrival_Run1,CONTROL_1,301.0,0.0,0.0,0.0,0.0,0.8660254037844592,-0.49999999999996436
Arrival_Run1,CONTROL_1,302.0,0.0,0.0,0.0,0.0,-0.8660254037843955,-0.5000000000000747
Arrival_Run1,CONTROL_1,303.0,0.0,1.0,8.0,1.0,-1.7632437985175533e-14,1.0
Arrival_Run1,CONTROL_1,304.0,0.0,0.0,0.0,0.0,0.86602540378447,-0.4999999999999457
Arrival_Run1,CONTROL_1,305.0,0.0,0.0,0.0,0.0,-0.8660254037844416,-0.4999999999999949
Arrival_Run1,CONTROL_1,306.0,0.0,1.0,6.0,1.0,-3.9193649417808005e-14,1.0
Arrival_Run1,CONTROL_1,307.0,0.0,0.0,0.0,0.0,0.8660254037844239,-0.5000000000000254
Arrival_Run1,CONTROL_1,308.0,0.0,0.0,0.0,0.0,-0.8660254037844308,-0.5000000000000135
Arrival_Run1,WASHOUT_1,1.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998
Arrival_Run1,WASHOUT_1,2.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
Arrival_Run1,WASHOUT_1,3.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0
Arrival_Run1,WASHOUT_1,4.0,0.0,0.0,0.0,0.0,0.8660254037844392,-0.4999999999999992
Arrival_Run1,WASHOUT_1,5.0,0.03301375323666188,0.0,0.0,0.0,-0.8660254037844387,-0.49999999999999983
Arrival_Run1,WASHOUT_1,6.0,0.0,0.0,0.0,0.0,-4.898587196589413e-16,1.0
Arrival_Run1,WASHOUT_1,7.0,0.0,0.0,0.0,0.0,0.8660254037844393,-0.499999999999999
Arrival_Run1,WASHOUT_1,8.0,0.0,0.0,0.0,0.0,-0.8660254037844377,-0.5000000000000016
Arrival_Run1,WASHOUT_1,9.0,0.0,0.0,0.0,0.0,-7.347880794884119e-16,1.0
Arrival_Run1,WASHOUT_1,10.0,0.0,0.0,0.0,0.0,0.8660254037844385,-0.5000000000000003
Arrival_Run1,WASHOUT_1,11.0,0.0,0.0,0.0,0.0,-0.8660254037844376,-0.5000000000000018
Arrival_Run1,WASHOUT_1,12.0,0.0,0.0,0.0,0.0,-9.797174393178826e-16,1.0
Arrival_Run1,WASHOUT_1,13.0,0.0,0.0,0.0,0.0,0.8660254037844386,-0.5000000000000001
Arrival_Run1,WASHOUT_1,14.0,0.0,0.0,0.0,0.0,-0.8660254037844375,-0.500000000000002
Arrival_Run1,WASHOUT_1,15.0,0.0,0.0,0.0,0.0,-4.777360477947854e-15,1.0
Arrival_Run1,WASHOUT_1,16.0,0.0,0.0,0.0,0.0,0.8660254037844405,-0.49999999999999684
Arrival_Run1,WASHOUT_1,17.0,0.0,0.0,0.0,0.0,-0.8660254037844392,-0.49999999999999917
Arrival_Run1,WASHOUT_1,18.0,0.0,0.0,0.0,0.0,-1.4695761589768238e-15,1.0
Arrival_Run1,WASHOUT_1,19.0,0.0,0.0,0.0,0.0,0.8660254037844406,-0.4999999999999966
Arrival_Run1,WASHOUT_1,20.0,0.0,0.0,0.0,0.0,-0.866025403784439,-0.4999999999999994
Arrival_Run1,WASHOUT_1,21.0,0.1693243703600743,0.0,0.0,0.0,-1.7145055188062944e-15,1.0
Arrival_Run1,WASHOUT_1,22.0,0.0,0.0,0.0,0.0,0.8660254037844407,-0.4999999999999964
Arrival_Run1,WASHOUT_1,23.0,0.0,0.0,0.0,0.0,-0.8660254037844354,-0.5000000000000058
Arrival_Run1,WASHOUT_1,24.0,0.0,0.0,0.0,0.0,-1.959434878635765e-15,1.0
Arrival_Run1,WASHOUT_1,25.0,0.0,0.0,0.0,0.0,0.8660254037844373,-0.5000000000000023
Arrival_Run1,WASHOUT_1,26.0,0.0,0.0,0.0,0.0,-0.8660254037844388,-0.4999999999999998
Arrival_Run1,WASHOUT_1,27.0,0.0,0.0,0.0,0.0,-2.204364238465236e-15,1.0
Arrival_Run1,WASHOUT_1,28.0,0.0,0.0,0.0,0.0,0.8660254037844409,-0.49999999999999595
Arrival_Run1,WASHOUT_1,29.0,0.0,0.0,0.0,0.0,-0.8660254037844386,-0.5
Arrival_Run1,WASHOUT_1,30.0,0.0,0.0,0.0,0.0,-9.554720955895708e-15,1.0
Arrival_Run1,WASHOUT_1,31.0,0.0,0.0,0.0,0.0,0.8660254037844412,-0.4999999999999958
Arrival_Run1,WASHOUT_1,32.0,0.0,0.0,0.0,0.0,-0.8660254037844349,-0.5000000000000063
Arrival_Run1,WASHOUT_1,33.0,0.0,0.0,0.0,0.0,4.411204399476825e-15,1.0
Arrival_Run1,WASHOUT_1,34.0,0.0,0.0,0.0,0.0,0.8660254037844377,-0.5000000000000017
Arrival_Run1,WASHOUT_1,35.0,0.0,0.0,0.0,0.0,-0.8660254037844384,-0.5000000000000004
Arrival_Run1,WASHOUT_1,36.0,0.0,0.0,0.0,0.0,-2.9391523179536475e-15,1.0
Arrival_Run1,WASHOUT_1,37.0,0.0,0.0,0.0,0.0,0.8660254037844414,-0.49999999999999534
Arrival_Run1,WASHOUT_1,38.0,0.0,0.0,0.0,0.0,-0.8660254037844347,-0.5000000000000068
Arrival_Run1,WASHOUT_1,39.0,0.0,0.0,0.0,0.0,-1.028950903538412e-14,1.0
Arrival_Run1,WASHOUT_1,40.0,0.0,0.0,0.0,0.0,0.8660254037844379,-0.5000000000000012
Arrival_Run1,WASHOUT_1,41.0,0.0,0.0,0.0,0.0,-0.866025403784431,-0.5000000000000131
Arrival_Run1,WASHOUT_1,42.0,0.0,0.0,0.0,0.0,-3.429011037612589e-15,1.0
Arrival_Run1,WASHOUT_1,43.0,0.0,0.0,0.0,0.0,0.8660254037844416,-0.4999999999999949
Arrival_Run1,WASHOUT_1,44.0,0.0,0.0,0.0,0.0,-0.8660254037844345,-0.5000000000000072
Arrival_Run1,WASHOUT_1,45.0,0.08019122002681567,0.0,0.0,0.0,3.4314869601589423e-15,1.0
Arrival_Run1,WASHOUT_1,46.0,0.0,0.0,0.0,0.0,0.8660254037844453,-0.49999999999998856
Arrival_Run1,WASHOUT_1,47.0,0.0,0.0,0.0,0.0,-0.8660254037844379,-0.5000000000000012
Arrival_Run1,WASHOUT_1,48.0,0.0,0.0,0.0,0.0,-3.91886975727153e-15,1.0
Arrival_Run1,WASHOUT_1,49.0,0.0,0.0,0.0,0.0,0.8660254037844418,-0.4999999999999945
Arrival_Run1,WASHOUT_1,50.0,0.0,0.0,0.0,0.0,-0.8660254037844414,-0.49999999999999534
Arrival_Run1,WASHOUT_1,51.0,0.0,0.0,0.0,0.0,-1.1269226474702003e-14,1.0
Arrival_Run1,WASHOUT_1,52.0,0.0,0.0,0.0,0.0,0.8660254037844384,-0.5000000000000004
Arrival_Run1,WASHOUT_1,53.0,0.0,0.0,0.0,0.0,-0.8660254037844377,-0.5000000000000017
Arrival_Run1,WASHOUT_1,54.0,0.0,0.0,0.0,0.0,-4.408728476930472e-15,1.0
Arrival_Run1,WASHOUT_1,55.0,0.0,0.0,0.0,0.0,0.8660254037844349,-0.5000000000000063
Arrival_Run1,WASHOUT_1,56.0,0.0,0.0,0.0,0.0,-0.866025403784434,-0.5000000000000081
Arrival_Run1,WASHOUT_1,57.0,0.0,0.0,0.0,0.0,-1.1759085194360944e-14,1.0
Arrival_Run1,WASHOUT_1,58.0,0.0,0.0,0.0,0.0,0.8660254037844386,-0.5
Arrival_Run1,WASHOUT_1,59.0,0.0,0.0,0.0,0.0,-0.8660254037844374,-0.5000000000000021
Arrival_Run1,WASHOUT_1,60.0,0.0,0.0,0.0,0.0,-1.9109441911791416e-14,1.0
Arrival_Run1,WASHOUT_1,61.0,0.0,0.0,0.0,0.0,0.8660254037844424,-0.4999999999999936
Arrival_Run1,WASHOUT_1,62.0,0.0,0.0,0.0,0.0,-0.8660254037844337,-0.5000000000000084
Arrival_Run1,WASHOUT_1,63.0,0.0,0.0,0.0,0.0,1.9619108011821185e-15,1.0
Arrival_Run1,WASHOUT_1,64.0,0.0,0.0,0.0,0.0,0.866025403784446,-0.4999999999999873
Arrival_Run1,WASHOUT_1,65.0,0.0,0.0,0.0,0.0,-0.8660254037844372,-0.5000000000000026
Arrival_Run1,WASHOUT_1,66.0,0.0,0.0,0.0,0.0,8.82240879895365e-15,1.0
Arrival_Run1,WASHOUT_1,67.0,0.0,0.0,0.0,0.0,0.8660254037844426,-0.4999999999999932
Arrival_Run1,WASHOUT_1,68.0,0.0,0.0,0.0,0.0,-0.8660254037844406,-0.4999999999999966
