condition,time_sec,luminance_z,visual_change_z,optical_flow_z,histogram_delta_z,cut_event,flash_event,audio_rms_z,audio_derivative_z,cue_on,cue_impulse,cue_value,cue_phase_sin,cue_phase_cos,als_start_pulse_regressor
control,2.5,0.2382566873299779,-0.2013507536363339,-0.3424182553960345,0.1206301116174501,0.0,0.0,-0.7564354398947944,0.0190940488857264,0.0,0.0,0.0,-0.866025403784439,0.4999999999999993,0.0
control,2.75,0.3647527946075152,0.0735772968292943,0.0811353956142605,0.7404608281791235,0.0,0.0,-0.7917675347326245,-0.1080630211021544,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0.0
control,3.0,0.4452524724076221,-0.3074050578304688,-0.2802737453904336,-0.1142589925099612,0.0,0.0,-0.8154854007298472,-0.0580753214719812,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0.0
control,3.25,0.600610031511359,-0.0135290118952064,0.1248525019216359,1.8661863476144875,0.0,0.0,-0.8171138625343743,0.0369975858168163,0.0,0.0,0.0,0.4999999999999993,0.866025403784439,0.0
control,3.5,0.7225387402538885,0.1556085742446672,0.1164338137028116,0.2214841983102096,0.0,0.0,-0.815341296749624,0.0516356257504121,0.0,0.0,0.0,0.8660254037844384,0.5000000000000004,0.0
control,3.75,0.8035997840820805,0.4814668536742704,0.5208194683133057,0.4475251023362211,0.0,0.0,-0.8270861342728523,-0.0065433464062793,0.0,0.0,0.0,1.0,1.1943401194869637e-15,0.0
control,4.0,0.8705952505944422,0.4237478654270587,0.543018076055123,3.302704618088766,0.0,0.0,-0.8407658136733394,-0.0148709156250059,0.0,0.0,0.0,0.8660254037844392,-0.4999999999999992,0.0
control,4.25,0.9596765917579602,-0.0590070734786785,0.0648932997811401,0.9051916020550456,0.0,0.0,-0.8290408430066646,0.0944708266632853,1.0,1.0,8.0,0.5000000000000013,-0.8660254037844379,0.0
control,4.5,1.0231909547819351,-0.2965869461713886,-0.2969168104155818,1.554148852178372,0.0,0.0,-0.8110111790070694,0.1216062586331188,1.0,0.0,8.0,3.673940397442059e-16,-1.0,0.0
control,4.75,1.0801220052672316,0.0731748197070846,0.1720877299293017,1.866557688601023,0.0,0.0,-0.7898429352502424,0.1351147217711365,1.0,0.0,8.0,-0.4999999999999991,-0.8660254037844392,0.0
control,5.0,1.1604626774265343,1.410792474118705,1.5077920886906404,0.4140449775179609,0.0,0.0,-0.753877974595067,0.1987998660866382,1.0,0.0,8.0,-0.8660254037844378,-0.5000000000000013,0.0
control,5.25,1.190030364341372,0.2669003048251453,0.1980064968419914,3.162094867884238,0.0,0.0,-0.7335301399328085,0.131583676881633,0.0,0.0,0.0,-1.0,-4.286263797015736e-16,0.0
control,5.5,1.2713214777755988,0.3054409778622707,0.4097690987072695,1.249814474302596,0.0,0.0,-0.6323428311186547,0.4795171822072204,0.0,0.0,0.0,-0.8660254037844392,0.4999999999999991,0.0
control,5.75,1.3258014712043502,0.527255789010583,0.5786592997313651,0.9317935623164756,0.0,0.0,-0.62358437792654,0.0817029204595184,0.0,0.0,0.0,-0.5000000000000014,0.8660254037844378,0.0
control,6.0,1.3641230497455346,0.5776459094758868,0.5486740049379557,0.2175250435628449,0.0,0.0,-0.742977156808107,-0.469860630082747,0.0,0.0,0.0,-4.898587196589413e-16,1.0,0.0
control,6.25,1.3714480192041618,0.6978261089294682,0.6893083677836378,0.942573845233584,0.0,0.0,-0.7931237393971328,-0.1718246512581276,0.0,0.0,0.0,0.499999999999999,0.8660254037844392,0.0
control,6.5,1.3968508793426926,0.411270413171281,0.3143996913428818,0.0225928430863957,0.0,0.0,-0.8112137735245052,-0.0338531046601695,0.0,0.0,0.0,0.8660254037844378,0.5000000000000014,0.0
control,6.75,1.4071725559741566,0.4557063252157367,0.2318638157785626,-0.4619159654499974,0.0,0.0,-0.8036080849710525,0.0767414156284571,0.0,0.0,0.0,1.0,2.32744789901656e-15,0.0
